subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0162772;Reactive Oxygen Species;AUGMENTS;C0011065;Cessation of life;98
C0162772;Reactive Oxygen Species;AUGMENTS;C0227531;Ito cell;19
C0063273;icariin;AUGMENTS;C0029433;Osteogenesis;33
C0063273;icariin;AUGMENTS;C0302600;Angiogenesis;8
C0699612;Osteogen;AUGMENTS;C0005972;Bone Regeneration;11
C0107103;Brain-Derived Neurotrophic Factor;AUGMENTS;C0234112;Facilitation;21
C0021920;Introns;AUGMENTS;C0017262;Gene Expression;22
C0028630;Nucleotides;AUGMENTS;C0086168;Dissociation;10
C0016945;Galactose;AUGMENTS;C0001811;Aging;621
C0010531;Cyclic AMP-Dependent Protein Kinases;AUGMENTS;C0037083;Signal Transduction;50
29072;SETD2;AUGMENTS;C0025723;Methylation;10
C1332120|545;ATR gene|ATR;AUGMENTS;C0037083;Signal Transduction;36
C0243192;agonists;AUGMENTS;C0026687;Mucociliary Clearance;10
C0243192;agonists;AUGMENTS;C1371299;Bronchodilation;28
C0008546;Chromatin;AUGMENTS;C0043240;Wound Healing;16
760;CA2;AUGMENTS;C0596290;Cell Proliferation;11
C0034821;Low Density Lipoprotein Receptor;AUGMENTS;C0023884;Liver;11
C0289313;rosiglitazone;AUGMENTS;C0040649;Transcription, Genetic;15
C0036079;Salicylic Acid;AUGMENTS;C0037083;Signal Transduction;48
C0025617;Methane;AUGMENTS;C0012238;Digestion;7
C0003779;Argipressin;AUGMENTS;C0040649;Transcription, Genetic;6
C0030956;Peptides;AUGMENTS;C0243144;uptake;81
C0915643;bone morphogenetic protein 9;AUGMENTS;C0029433;Osteogenesis;17
C1333908|3146;HMGB1 gene|HMGB1;AUGMENTS;C0034634;Rage;6
C0013227;Pharmaceutical Preparations;AUGMENTS;C0005972;Bone Regeneration;18
C0013227;Pharmaceutical Preparations;AUGMENTS;C0026882;Mutation;19
C0012854;DNA;AUGMENTS;C0039259;Tail;27
C0017375|6898;tat Genes|TAT;AUGMENTS;C0871786;Internalization;10
C0023779;Lipids;AUGMENTS;C0230704;Lipid droplet;7
C0162772;Reactive Oxygen Species;AUGMENTS;C0086982;Signal Transduction Pathways;101
C0037601;Solanine;AUGMENTS;C0162638;Apoptosis;7
C0021740;Recombinant Interferon-gamma;AUGMENTS;C0301872;Immune response;17
C0733470;human leukocyte interferon;AUGMENTS;C0301872;Immune response;6
C0238806;BONE MASS;AUGMENTS;C0858714;Bone fragile;11
C0013227;Pharmaceutical Preparations;AUGMENTS;C0085639;Falls;73
C0023810;Lipopolysaccharides;AUGMENTS;C0018787;Heart;35
C0147139;Thrombospondin 1;AUGMENTS;C0008018;Chemotaxis;7
C0086222;Enhancer;AUGMENTS;C1167518;nucleocapsid location;9
C0282554;chemokine;AUGMENTS;C0018270;Growth;15
C0017710;Glucocorticoids;AUGMENTS;C0016658;Fracture;13
C0004632;Bacterial Vaccines;AUGMENTS;C0037993;Spleen;10
C0540654;CASP8 and FADD-like apoptosis regulating protein;AUGMENTS;C0007634;Cells;11
C0033413;Promoter Regions (Genetics);AUGMENTS;C0040649;Transcription, Genetic;41
C0023810;Lipopolysaccharides;AUGMENTS;C0027950;neutrophil;486
C0023810;Lipopolysaccharides;AUGMENTS;C0312860;Neutrophil migration, function;26
C0042291;Valproic Acid;AUGMENTS;C0162638;Apoptosis;26
2551|4780;GABPA|NFE2L2;AUGMENTS;C1515670;mRNA Expression;6
C0014912;Estradiol;AUGMENTS;C1149888;alkaline phosphatase activity;16
C0023660;Lidocaine;AUGMENTS;C1140999;Contraction;7
C0021641|3630;Insulin|INS;AUGMENTS;C0025260;Memory;27
C0178638;Folate;AUGMENTS;C0564428;Folate intake;11
C1101610;MicroRNAs;AUGMENTS;C0543488;Interested;36
C0699857;Nitrate;AUGMENTS;C0242735;Germination;9
C0023810;Lipopolysaccharides;AUGMENTS;C0013937;Embryo Resorption;11
C0162357;Clodronate;AUGMENTS;C0024432;macrophage;6
C0520679;Sleep Apnea, Obstructive;AUGMENTS;C0028754;Obesity;15
C0012634;Disease;AUGMENTS;C0028754;Obesity;47
C0048893;lipoxin A4;AUGMENTS;C0043240;Wound Healing;11
C0017337;Genes;AUGMENTS;C0596290;Cell Proliferation;81
3497;IGHE;AUGMENTS;C0020517;Hypersensitivity;75
C0033551;Prostaglandin-Endoperoxide Synthase;AUGMENTS;C0038990;Sweating;7
C0132555;Nitric Oxide Synthase;AUGMENTS;C0038990;Sweating;8
C0032136;Plasmids;AUGMENTS;C0039194;T-Lymphocyte;6
C0012854;DNA;AUGMENTS;C0039194;T-Lymphocyte;36
C0087163;Levocarnitine;AUGMENTS;C0243144;uptake;6
C0066677;modafinil;AUGMENTS;C0043012;Wakefulness;48
C0043047;Water;AUGMENTS;C0016315;Fluorescence;34
C0021665;Insulin-Like Growth Factor I;AUGMENTS;C0018270;Growth;320
C0037657;Somatomedins;AUGMENTS;C0018270;Growth;83
C1519595;Transcript;AUGMENTS;C0040649;Transcription, Genetic;58
C0444420;Calcium ionophore;AUGMENTS;C0029045;Oocytes;63
C1335625|11035;RIPK3 gene|RIPK3;AUGMENTS;C0007587;Cell Death;20
C0017725;Glucose;AUGMENTS;C0018841;Thermogenesis;128
C0162772;Reactive Oxygen Species;AUGMENTS;C0012860;DNA Damage;48
C0012544;Diphosphonates;AUGMENTS;C0029433;Osteogenesis;20
C0038838;Superoxide Dismutase;AUGMENTS;C0022646;Kidney;31
C0038838;Superoxide Dismutase;AUGMENTS;C0023884;Liver;80
C0021740;Recombinant Interferon-gamma;AUGMENTS;C0003261;Antibody Formation;6
C0023810;Lipopolysaccharides;AUGMENTS;C0007600;Cell Line;169
C0023810;Lipopolysaccharides;AUGMENTS;C0015283;Exocytosis;223
C0036189;Saponins;AUGMENTS;C0596402;cytotoxicity;21
C0007289;Carrageenan;AUGMENTS;C0687080;Paw;301
C0025552;Metals;AUGMENTS;C0259981;Photoluminescence;7
C0032136;Plasmids;AUGMENTS;C0042765;Virulence;21
C0302583;Iron;AUGMENTS;C0023775;Lipid Peroxidation;574
10413;YAP1;AUGMENTS;C0596290;Cell Proliferation;12
C0001041;Acetylcholine;AUGMENTS;C0021368;Inflammation;6
C0242275|1950;Epidermal Growth Factor|EGF;AUGMENTS;C0018270;Growth;238
C0033684;Proteins;AUGMENTS;C0018270;Growth;163
C0003241;Antibodies;AUGMENTS;C0301872;Immune response;75
C0008783;Cimetidine;AUGMENTS;C0038351;Stomach;11
C0032136;Plasmids;AUGMENTS;C0162638;Apoptosis;39
C0013089;Doxorubicin;AUGMENTS;C0678759;drug accumulation;8
C1101610;MicroRNAs;AUGMENTS;C0027882;Neurons;23
C0022709;Peptidyl-Dipeptidase A;AUGMENTS;C0003483;Aorta;7
C0021641;Insulin;AUGMENTS;C0243144;uptake;418
C0599635;water channel;AUGMENTS;C0031164;Permeability;25
C0033684;Proteins;AUGMENTS;C0031164;Permeability;49
C0022023;Ions;AUGMENTS;C0337037;Electric field;27
C0021759;Interleukin-5;AUGMENTS;C1159938;eosinophil differentiation;9
C0076374;Thapsigargin;AUGMENTS;C0007634;Cells;61
C0527443;bone morphogenetic protein 2;AUGMENTS;C0870312;Commitment;8
C0567415;Atom;AUGMENTS;C0542479;Energy, Physics;62
C0001459;Adenosine Diphosphate;AUGMENTS;C1254881;Platelet function;12
81631;MAP1LC3B;AUGMENTS;C0004391;Autophagy;11
C0105770;beta catenin;AUGMENTS;C0206669;Adenoma, Liver Cell;36
142|1302;PARP1|COL11A2;AUGMENTS;C0162638;Apoptosis;36
C0033684;Proteins;AUGMENTS;C0011142;Defense Mechanisms;9
C0001551;Immunologic Adjuvants;AUGMENTS;C0039194;T-Lymphocyte;45
C0028606;Nucleic Acids;AUGMENTS;C0007634;Cells;10
C0043047;Water;AUGMENTS;C0233929;Emission;24
C0033684;Proteins;AUGMENTS;C0007608;cell motility;31
C0019932;Hormones;AUGMENTS;C0037080;Signal Pathways;28
C1101610;MicroRNAs;AUGMENTS;C0006298;Brown Fat;7
C0027754|4803;Nerve Growth Factors|NGF;AUGMENTS;C0302600;Angiogenesis;23
C0291573;caspase-3;AUGMENTS;C1330957;Cytokinesis of the fertilized ovum;51
C0022020;Ionomycin;AUGMENTS;C0039194;T-Lymphocyte;87
C0039899;Thioglycolates;AUGMENTS;C0206190;Macrophages, Peritoneal;133
C0009325;Collagen;AUGMENTS;C0427008;Stiffness;39
C0010467;Curcumin;AUGMENTS;C0007634;Cells;57
C0021753;Interleukin-1 beta;AUGMENTS;C0031093;Periodontal Ligament;17
C0021753;Interleukin-1 beta;AUGMENTS;C0029408;Degenerative polyarthritis;17
C0023610|2796;Gonadorelin|GNRH1;AUGMENTS;C0029965;Ovulation;151
C0167626;estradiol 3-benzoate;AUGMENTS;C0029965;Ovulation;14
C0069676;osteopontin;AUGMENTS;C0003483;Aorta;10
C0299583|3952;Leptin|LEP;AUGMENTS;C0028754;Obesity;57
C0006632;Cadmium;AUGMENTS;C0018270;Growth;57
C0009968;Copper;AUGMENTS;C0242606;Oxidative Stress;15
C0020281;Hydrogen Peroxide;AUGMENTS;C0023775;Lipid Peroxidation;193
C0026187;Minocycline;AUGMENTS;C0598958;Neuroprotection;11
C0017710;Glucocorticoids;AUGMENTS;C0012634;Disease;12
C0003402;Antioxidants;AUGMENTS;C0242606;Oxidative Stress;91
C0035668;RNA;AUGMENTS;C0007587;Cell Death;17
C0038432;Streptozocin;AUGMENTS;C0007587;Cell Death;33
C1328819;small molecule;AUGMENTS;C0243144;uptake;6
C0018284;Growth Factor;AUGMENTS;C0006826;Malignant Neoplasms;10
C0012854;DNA;AUGMENTS;C0001038;Acetylation;18
C0106141;beta-tricalcium phosphate;AUGMENTS;C0334168;New bone formation;9
C0023810;Lipopolysaccharides;AUGMENTS;C0024426;Macrophage Activation;133
C0029419;Osteocalcin;AUGMENTS;C1256369;insulin secretion;18
C0006669;Calcitonin Gene-Related Peptide;AUGMENTS;C1325847;Sensitization;12
C0025552;Metals;AUGMENTS;C0162638;Apoptosis;25
C0000096;1-Methyl-3-isobutylxanthine;AUGMENTS;C1513094;Melanogenesis;7
C0023810;Lipopolysaccharides;AUGMENTS;C0021368;Inflammation;197
C0017337;Genes;AUGMENTS;C0013935;Embryo;42
C0031469;Phenylephrine;AUGMENTS;C0428886;Mean blood pressure;76
C0003779;Argipressin;AUGMENTS;C0428886;Mean blood pressure;40
C0036079;Salicylic Acid;AUGMENTS;C0018270;Growth;20
C0002844;Androgens;AUGMENTS;C0178784;Organ;83
C0597094;nuclease;AUGMENTS;C0026882;Mutation;14
C0812222|4193;MDM2 gene|MDM2;AUGMENTS;C0040711;Translation, Genetic;6
C0086661|4609;MYC gene|MYC;AUGMENTS;C0027651;Neoplasm;41
C0003320;Antigens;AUGMENTS;C0683201;specific immunity;192
C0007004;Carbohydrates;AUGMENTS;C0015852;Fermentation;13
C0380603|2247;Fibroblast Growth Factor 2|FGF2;AUGMENTS;C0302600;Angiogenesis;82
C0002006;Aldosterone;AUGMENTS;C0007634;Cells;38
57167;SALL4;AUGMENTS;C0040300;Body tissue;9
C0023810;Lipopolysaccharides;AUGMENTS;C0041904;Up-Regulation (Physiology);184
6513;SLC2A1;AUGMENTS;C0023884;Liver;6
C0144576;Paclitaxel;AUGMENTS;C0007587;Cell Death;11
C0016360;Fluorouracil;AUGMENTS;C0007634;Cells;66
C0069717;oxaliplatin;AUGMENTS;C0007634;Cells;15
C1332819|6374;CXCL5 gene|CXCL5;AUGMENTS;C0040300;Body tissue;6
C1122962;gefitinib;AUGMENTS;C0162638;Apoptosis;23
C0012854;DNA;AUGMENTS;C0012860;DNA Damage;28
C0080222|7040;TGFB1 protein, human|TGFB1;AUGMENTS;C0037083;Signal Transduction;46
C0039736;Thalidomide;AUGMENTS;C0162638;Apoptosis;11
C1099354;RNA, Small Interfering;AUGMENTS;C0040669;Transfection;7
C0017725;Glucose;AUGMENTS;C0596402;cytotoxicity;12
C0021753;Interleukin-1 beta;AUGMENTS;C0007620;Cell Survival;8
C0021760;Interleukin-6;AUGMENTS;C0007620;Cell Survival;18
C0387583;cyclooxygenase 2;AUGMENTS;C0007620;Cell Survival;8
C0596290;Cell Proliferation;AUGMENTS;C0040711;Translation, Genetic;7
C0034987;Regulatory Sequences, Nucleic Acid;AUGMENTS;C0040649;Transcription, Genetic;44
3516;RBPJ;AUGMENTS;C0037083;Signal Transduction;14
C0079225;Dextran Sulfate Sodium;AUGMENTS;C0021853;Intestines;31
C0079224;Dextran Sulfate;AUGMENTS;C0021853;Intestines;12
C0023779;Lipids;AUGMENTS;C0004268;Attention;17
C0025552;Metals;AUGMENTS;C0243144;uptake;13
C0936225;Inorganic arsenic;AUGMENTS;C0162638;Apoptosis;7
C0387583;cyclooxygenase 2;AUGMENTS;C0040300;Body tissue;35
C0079419|7157;TP53 gene|TP53;AUGMENTS;C0040300;Body tissue;8
C0525037|1029;CDKN2A gene|CDKN2A;AUGMENTS;C0040300;Body tissue;9
C0162969;Chitosan;AUGMENTS;C0001511;Adhesions;10
C0029408;Degenerative polyarthritis;AUGMENTS;C0028754;Obesity;14
C0013227;Pharmaceutical Preparations;AUGMENTS;C0424295;Hyperactive behavior;6
C0013227;Pharmaceutical Preparations;AUGMENTS;C0011065;Cessation of life;105
C1367731|5599;MAPK8 gene|MAPK8;AUGMENTS;C0007634;Cells;11
C0035668;RNA;AUGMENTS;C0007634;Cells;160
C0120447;Guanidine Hydrochloride;AUGMENTS;C0301642;Denaturation;184
C1099354;RNA, Small Interfering;AUGMENTS;C0017262;Gene Expression;13
C0682972;G-Protein-Coupled Receptors;AUGMENTS;C0037083;Signal Transduction;22
C0072429;prothoracicotropic hormone;AUGMENTS;C0031715;Phosphorylation;33
C0878412;A-23187;AUGMENTS;C0031715;Phosphorylation;44
C0021753;Interleukin-1 beta;AUGMENTS;C0037993;Spleen;23
C0079904;NF-kappa B;AUGMENTS;C0037993;Spleen;6
5290|5291|5293|5294;PIK3CA|PIK3CB|PIK3CD|PIK3CG;AUGMENTS;C0162638;Apoptosis;6
C0166417;PPAR gamma;AUGMENTS;C0040649;Transcription, Genetic;56
C0013227;Pharmaceutical Preparations;AUGMENTS;C0039194;T-Lymphocyte;68
C0042878;Vitamin K;AUGMENTS;C0178529;carboxylation;266
2048|5594;EPHB2|MAPK1;AUGMENTS;C0007608;cell motility;15
C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;AUGMENTS;C0007608;cell motility;30
C0026187;Minocycline;AUGMENTS;C0037290;Skin Pigmentation;20
C0072879;Quinolinic Acid;AUGMENTS;C0023775;Lipid Peroxidation;36
C0031586;Phorbol Esters;AUGMENTS;C0007634;Cells;138
C0597357;receptor;AUGMENTS;C0021368;Inflammation;31
C0598447;fluorophore;AUGMENTS;C0233929;Emission;19
C0597192;peptide hormone;AUGMENTS;C0013470;Eating;6
C1099354;RNA, Small Interfering;AUGMENTS;C0596290;Cell Proliferation;56
C0253023|356;Tumor Necrosis Factor Ligand Superfamily Member 6|FASLG;AUGMENTS;C0162638;Apoptosis;87
C0162772;Reactive Oxygen Species;AUGMENTS;C0007587;Cell Death;362
C0007367;CATALASE;AUGMENTS;C0040300;Body tissue;14
C0017822;GLUTATHIONE PEROXIDASE;AUGMENTS;C0040300;Body tissue;9
C0038838;Superoxide Dismutase;AUGMENTS;C0040300;Body tissue;13
C0038148;Stanolone;AUGMENTS;C0031715;Phosphorylation;13
C0072980;Sirolimus (substance);AUGMENTS;C0086982;Signal Transduction Pathways;21
C0520481;Saponin;AUGMENTS;C0007634;Cells;10
C0025598;Metformin;AUGMENTS;C0031715;Phosphorylation;88
C0061132;Gastrin releasing peptide;AUGMENTS;C1256369;insulin secretion;12
C0033684;Proteins;AUGMENTS;C0040711;Translation, Genetic;51
C0039771;Theophylline;AUGMENTS;C0007634;Cells;27
C0079068|4609;c-myc Genes|MYC;AUGMENTS;C0596290;Cell Proliferation;47
C0002844;Androgens;AUGMENTS;C0033572;Prostate;81
C0035696;RNA, Messenger;AUGMENTS;C0597295;Protein Biosynthesis;28
C0021641;Insulin;AUGMENTS;C0232552;Gastric acid secretion;39
C0376259;Citrate;AUGMENTS;C0221102;Excretory function;14
C0030234;Palmitic Acid;AUGMENTS;C0018270;Growth;11
C0074745;metaperiodate;AUGMENTS;C0024262;Lymphocyte Activation;11
C0003241;Antibodies;AUGMENTS;C0596402;cytotoxicity;331
C0035668;RNA;AUGMENTS;C0024264;Lymphocyte;20
C0025810;Methylphenidate;AUGMENTS;C0023946;Locomotion;9
C0001109;Acid Phosphatase;AUGMENTS;C0023884;Liver;11
C0013030;Dopamine;AUGMENTS;C1527409;Renal Blood Flow;63
C0020197;Hyaluronidase;AUGMENTS;C0012222;Diffusion;14
C0014563;Epinephrine;AUGMENTS;C0678544;wave;14
C0028351;Norepinephrine;AUGMENTS;C0042380;Vascular resistance;33
C0028351;Norepinephrine;AUGMENTS;C1267092;Smooth muscle (tissue);18
C0014939;Estrogens;AUGMENTS;C0015560;Mammalian Oviducts;35
C0035693;RNA, Double-Stranded;AUGMENTS;C0007634;Cells;18
760;CA2;AUGMENTS;C0806909;Maximum;30
C0020281;Hydrogen Peroxide;AUGMENTS;C0162524;Chemiluminescence;72
C0038836;Superoxides;AUGMENTS;C0162524;Chemiluminescence;50
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0007634;Cells;553
C0014822;Erythropoietin;AUGMENTS;C0014819;Erythropoiesis;69
C0005404;Bile Salts;AUGMENTS;C0026724;Mucous Membrane;9
C0021246;Indomethacin;AUGMENTS;C0026724;Mucous Membrane;7
C0016564;Formaldehyde;AUGMENTS;C0016315;Fluorescence;30
C0205739;Dimercaptosuccinic Acid;AUGMENTS;C0221102;Excretory function;19
C0012472;Dinoprostone;AUGMENTS;C0022864;Labor (Childbirth);290
C0022023;Ions;AUGMENTS;C1330957;Cytokinesis of the fertilized ovum;70
C0012854;DNA;AUGMENTS;C0007634;Cells;211
C0019469;Hexobarbital;AUGMENTS;C0037313;Sleep;56
C0037663;Somatotropin;AUGMENTS;C0040300;Body tissue;6
C0014939;Estrogens;AUGMENTS;C0022665;Kidney Neoplasms;10
C0014939;Estrogens;AUGMENTS;C0027651;Neoplasm;157
C0037663;Somatotropin;AUGMENTS;C0243144;uptake;19
C0006675;Calcium;AUGMENTS;C0312431;Hormone secretion;20
C0016745;Fructose;AUGMENTS;C1156436;ethanol oxidation;7
C0004259;Atropine;AUGMENTS;C0018792;Heart Atrium;8
C0015688;Fatty Acids, Nonesterified;AUGMENTS;C0023796;Lipolysis;29
C0019588;Histamine;AUGMENTS;C1280541;Entire nerve;24
C0014563;Epinephrine;AUGMENTS;C0221102;Excretory function;11
C0002335;Alprostadil;AUGMENTS;C0162337;Vascular Permeability;9
C0376180|2520;Gastrin|GAST;AUGMENTS;C1160577;acid secretion;62
C0030859|2520;Pentagastrin|GAST;AUGMENTS;C0038351;Stomach;10
C0011777;Dexamethasone;AUGMENTS;C0005615;Birth;38
C0014912;Estradiol;AUGMENTS;C0005615;Birth;8
C0009630;Concanavalin A;AUGMENTS;C0598312;DNA biosynthesis;11
C0024075;Luciferases;AUGMENTS;C0162404;Bioluminescence;10
C0033371;Prolactin;AUGMENTS;C0243144;uptake;19
C0001655|5443;Corticotropin|POMC;AUGMENTS;C0020507;Hyperplasia;10
C0037494;Sodium Chloride;AUGMENTS;C0017654;Glomerular Filtration Rate;12
C0019932;Hormones;AUGMENTS;C0022925;Lactation;6
C0031858;Phytohemagglutinins;AUGMENTS;C0018270;Growth;18
C0039601;Testosterone;AUGMENTS;C0026845;Muscle;13
C0041236;TRYPSIN;AUGMENTS;C0020291;Hydrolysis;17
C0006675;Calcium;AUGMENTS;C0031164;Permeability;128
C0028351;Norepinephrine;AUGMENTS;C0005615;Birth;6
C0220839;Glutamate;AUGMENTS;C0031164;Permeability;13
C0021246;Indomethacin;AUGMENTS;C1150120;renin activity;8
C0033727;Protons;AUGMENTS;C0233929;Emission;322
C0019588;Histamine;AUGMENTS;C0015283;Exocytosis;31
C0001551;Immunologic Adjuvants;AUGMENTS;C0020966;Immunity, Cellular;28
C0030859;Pentagastrin;AUGMENTS;C0038351;Stomach;160
C0013032;Dopamine-beta-monooxygenase;AUGMENTS;C1280541;Entire nerve;14
C0010583;Cyclophosphamide;AUGMENTS;C0005767;Blood;17
C0008356;Cholera Toxin;AUGMENTS;C0021853;Intestines;25
C0016904;gamma-Aminobutyric Acid;AUGMENTS;C0007765;Cerebellum;16
C0002335;Alprostadil;AUGMENTS;C1280541;Entire nerve;12
C0021246;Indomethacin;AUGMENTS;C1280541;Entire nerve;28
C0021246;Indomethacin;AUGMENTS;C0042396;Vascular constriction (function);20
C0030859;Pentagastrin;AUGMENTS;C0232552;Gastric acid secretion;351
C0012471;Dinoprost;AUGMENTS;C0022864;Labor (Childbirth);55
C0003241;Antibodies;AUGMENTS;C0014792;Erythrocytes;44
959;CD40LG;AUGMENTS;C0031308;Phagocytosis;9
C1141639;Human Chorionic Gonadotropin;AUGMENTS;C0029965;Ovulation;253
C0006100;Bradykinin;AUGMENTS;C0232338;Blood flow;28
C0014939;Estrogens;AUGMENTS;C0232338;Blood flow;26
C0008328;Cholecystokinin;AUGMENTS;C0232772;Gallbladder contraction;43
C0008377;Cholesterol;AUGMENTS;C0005615;Birth;9
C0003009;Angiotensin II;AUGMENTS;C0039971;Thirst;16
C0028040;Nicotine;AUGMENTS;C1304649;Tissue fiber;7
C0003009;Angiotensin II;AUGMENTS;C1140999;Contraction;103
C0013030;Dopamine;AUGMENTS;C0243102;enzyme activity;18
C0032821;Potassium;AUGMENTS;C0221102;Excretory function;57
C0033308;Progesterone;AUGMENTS;C0029965;Ovulation;81
C0002085;Alleles;AUGMENTS;C0034865;Recombination, Genetic;8
C0004057;Aspirin;AUGMENTS;C0019080;Hemorrhage;126
C0023810;Lipopolysaccharides;AUGMENTS;C0301872;Immune response;176
C1522468;Therapeutic Corynebacterium Parvum;AUGMENTS;C0024432;macrophage;14
C0039601;Testosterone;AUGMENTS;C0018270;Growth;151
C0038317;Steroids;AUGMENTS;C0018270;Growth;78
C0061762;glyoxylic acid;AUGMENTS;C0016315;Fluorescence;120
C0009498;Complement System Proteins;AUGMENTS;C1260960;Cytolysis;201
C0024730;Mannitol;AUGMENTS;C0221102;Excretory function;10
C0012854;DNA;AUGMENTS;C0597295;Protein Biosynthesis;14
C0024730;Mannitol;AUGMENTS;C0012797;Diuresis;20
C0001041;Acetylcholine;AUGMENTS;C1510470;Motility;7
C0037473;Sodium;AUGMENTS;C0596901;Membrane;14
C0007289;Carrageenan;AUGMENTS;C0021368;Inflammation;7
C0005404;Bile Salts;AUGMENTS;C0221102;Excretory function;8
C0007974;Chelating Agents;AUGMENTS;C0221102;Excretory function;45
C0005301;BETAHISTINE;AUGMENTS;C0232338;Blood flow;16
C0000431;3MC;AUGMENTS;C0026029;Microsomes;37
C0033559;Prostaglandins E;AUGMENTS;C0022864;Labor (Childbirth);15
C0005367;Bicarbonates;AUGMENTS;C0221102;Excretory function;8
C0016860;Furosemide;AUGMENTS;C0221102;Excretory function;85
C0033497;Propranolol;AUGMENTS;C0026845;Muscle;7
C1291218;Carbonyldiamide;AUGMENTS;C0005767;Blood;6
C0014442;Enzymes;AUGMENTS;C0221102;Excretory function;7
C0019588;Histamine;AUGMENTS;C1285092;Gland structure;22
C0013227;Pharmaceutical Preparations;AUGMENTS;C0428886;Mean blood pressure;15
C0067129;N(1)-acetylphenylhydrazine;AUGMENTS;C0018871;Heinz bodies;6
C0002520;Amino Acids;AUGMENTS;C0016315;Fluorescence;16
C0006675;Calcium;AUGMENTS;C0035203;Respiration;25
C0013030;Dopamine;AUGMENTS;C1280541;Entire nerve;29
C0003779;Argipressin;AUGMENTS;C0042380;Vascular resistance;14
C0010583;Cyclophosphamide;AUGMENTS;C0027651;Neoplasm;9
C0028351;Norepinephrine;AUGMENTS;C1280541;Entire nerve;328
C0033554;Prostaglandins;AUGMENTS;C0007634;Cells;18
C0003241;Antibodies;AUGMENTS;C0301896;Cell-Mediated Cytolysis;110
C0022245;Isoproterenol;AUGMENTS;C0018787;Heart;109
C0012471;Dinoprost;AUGMENTS;C0018270;Growth;9
C0030016;Oxidoreductase;AUGMENTS;C0018270;Growth;12
C0035668;RNA;AUGMENTS;C0243144;uptake;26
C0010648;Cysteamine;AUGMENTS;C0232552;Gastric acid secretion;12
C0010648;Cysteamine;AUGMENTS;C0038351;Stomach;6
C0026549;Morphine;AUGMENTS;C0011399;Dental Pulp;9
C0001459;Adenosine Diphosphate;AUGMENTS;C0032176;Platelet aggregation;419
C0009325;Collagen;AUGMENTS;C0032176;Platelet aggregation;246
C0014563;Epinephrine;AUGMENTS;C0032176;Platelet aggregation;96
C0023401;Leucine;AUGMENTS;C1256369;insulin secretion;48
C0021747;Interferons;AUGMENTS;C0031308;Phagocytosis;6
C0003241;Antibodies;AUGMENTS;C0599732;cell injury;8
C0038148;Stanolone;AUGMENTS;C0033572;Prostate;12
C0079459|1437|3918;Granulocyte Colony-Stimulating Factor|CSF2|LAMC2;AUGMENTS;C0018270;Growth;16
C0038585;Substance P;AUGMENTS;C0596402;cytotoxicity;7
C0006100;Bradykinin;AUGMENTS;C0042401;Vasodilation;41
C0243192;agonists;AUGMENTS;C0042401;Vasodilation;23
C0220839;Glutamate;AUGMENTS;C0596901;Membrane;29
C0023810;Lipopolysaccharides;AUGMENTS;C0023516;Leukocytes;157
C0008168;Chloramphenicol;AUGMENTS;C0040711;Translation, Genetic;7
C0014939;Estrogens;AUGMENTS;C0040649;Transcription, Genetic;180
C0026879;Mutagens;AUGMENTS;C0034865;Recombination, Genetic;17
C0012854;DNA;AUGMENTS;C0026882;Mutation;70
C0134835;P-Selectin;AUGMENTS;C0014257;Endothelium;28
C0035696;RNA, Messenger;AUGMENTS;C0027882;Neurons;34
C0051318;alpha-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid;AUGMENTS;C0007634;Cells;12
C0003779;Argipressin;AUGMENTS;C0597678;water flow;47
C0037668;Somatotropin-Releasing Hormone;AUGMENTS;C0015283;Exocytosis;48
C0013227;Pharmaceutical Preparations;AUGMENTS;C0024880;mast cell;15
C0029904;Ouabain;AUGMENTS;C0015283;Exocytosis;14
C0023810;Lipopolysaccharides;AUGMENTS;C0001515;Adhesiveness;10
C0023810;Lipopolysaccharides;AUGMENTS;C0001511;Adhesions;42
C1456820|7124;Tumor Necrosis Factor-alpha|TNF;AUGMENTS;C0001511;Adhesions;26
C0006931;Capsaicin;AUGMENTS;C1280541;Entire nerve;29
