subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0029468;Osteotomy;PREVENTS;C0332768;Dislocation, incomplete;9
C0023660;Lidocaine;PREVENTS;C0042510;Ventricular Fibrillation;51
C0087111;Therapeutic procedure;PREVENTS;C1334177;Infiltrating Cervical Carcinoma;6
C0180256;Cushions, Wheelchair;PREVENTS;C0011127;Decubitus ulcer;11
C0745343;INSULIN TREATMENT;PREVENTS;C0011847;Diabetes;10
C0026606;Physical activity;PREVENTS;C0027051;Myocardial Infarction;12
C0185306;Synovectomy of tendon sheath;PREVENTS;C0151937;Tendon rupture NOS;8
C0087111;Therapeutic procedure;PREVENTS;C0085271;Self-Injurious Behavior;14
C0025545;Metallothionein;PREVENTS;C0600688;Toxic effect;46
C0027358;Naloxone;PREVENTS;C0344307;Absence of pain sensation;31
C0087111;Therapeutic procedure;PREVENTS;C0015927;Fetal Death;10
C0220839;Glutamate;PREVENTS;C0600688;Toxic effect;10
C0543467;Operative Surgical Procedures;PREVENTS;C0029408;Degenerative polyarthritis;22
C0087111;Therapeutic procedure;PREVENTS;C0038454;Cerebrovascular accident;853
C0220908;Screening procedure;PREVENTS;C0520788;Posttransfusion viral hepatitis;12
C0543467;Operative Surgical Procedures;PREVENTS;C0027651;Neoplasm;48
C0013227;Pharmaceutical Preparations;PREVENTS;C0030193;Pain;264
C0013227;Pharmaceutical Preparations;PREVENTS;C1457887;Symptoms;350
C0451615;Pain relief;PREVENTS;C0030193;Pain;61
C0748895;SPHINCTEROTOMY;PREVENTS;C0030305;Pancreatitis;8
C0016016;Plasmin;PREVENTS;C0544461;Inactivation;11
C0010572;Cycloheximide;PREVENTS;C0596402;cytotoxicity;10
C0003641;Aprotinin;PREVENTS;C0032788;Postoperative Hemorrhage;70
C0087111;Therapeutic procedure;PREVENTS;C0014072;Experimental Autoimmune Encephalomyelitis;76
C0019139;Heparin, Low-Molecular-Weight;PREVENTS;C0149871;Deep Vein Thrombosis;282
C0206232;Nadroparin;PREVENTS;C0149871;Deep Vein Thrombosis;10
C0050393;Acarbose;PREVENTS;C0020456;Hyperglycemia;24
C0126174;Losartan;PREVENTS;C1383860;Cardiac Hypertrophy;10
C0728940;Excision;PREVENTS;C1140999;Contraction;32
C0724441;Yohimbe Preparation;PREVENTS;C1140999;Contraction;6
C0033684;Proteins;PREVENTS;C0175677;Injury;21
C0040732;Transplantation;PREVENTS;C0009566;Complication;135
C0040732;Transplantation;PREVENTS;C0027651;Neoplasm;19
C0005961;Bone Marrow Transplantation;PREVENTS;C0021311;Infection;10
C0079459;Granulocyte Colony-Stimulating Factor;PREVENTS;C0600688;Toxic effect;15
C0003297;Antiemetics;PREVENTS;C0027497;Nausea;76
C0003297;Antiemetics;PREVENTS;C0042963;Vomiting;134
C0001962;Ethanol;PREVENTS;C0175677;Injury;37
C0013216;Pharmacotherapy;PREVENTS;C1457887;Symptoms;104
C0043481;Zinc;PREVENTS;C0596402;cytotoxicity;17
C0042210;Vaccines;PREVENTS;C0001175;Acquired Immunodeficiency Syndrome;63
C0087111;Therapeutic procedure;PREVENTS;C0016059;Fibrosis;338
C0087111;Therapeutic procedure;PREVENTS;C0032285;Pneumonia;121
C0004933;Behavior Therapy;PREVENTS;C0030193;Pain;34
C0087111;Therapeutic procedure;PREVENTS;C0027765;nervous system disorder;14
C0087111;Therapeutic procedure;PREVENTS;C0038661;Suicide;150
C0042839;Vitamin A;PREVENTS;C0600688;Toxic effect;8
C0001645;Adrenergic beta-Antagonists;PREVENTS;C1301700;Cardiovascular morbidity;21
C0004886;BCG Vaccine;PREVENTS;C0041296;Tuberculosis;85
C0003360;Antihistamines;PREVENTS;C0002792;Anaphylaxis;7
C0013227;Pharmaceutical Preparations;PREVENTS;C0002792;Anaphylaxis;12
C0013804;Electrocoagulation;PREVENTS;C0009566;Complication;9
C0184661;Procedures;PREVENTS;C0011334;Dental caries;11
C0004609;Baclofen;PREVENTS;C0235169;Excitability;10
C0199804;Vaccination against tuberculosis;PREVENTS;C0023343;Leprosy;13
C0029468;Osteotomy;PREVENTS;C0029408;Degenerative polyarthritis;11
C0184661;Procedures;PREVENTS;C0009566;Complication;509
C0004057;Aspirin;PREVENTS;C0042487;Venous Thrombosis;17
C0087111;Therapeutic procedure;PREVENTS;C0596263;Carcinogenesis;25
C0543467;Operative Surgical Procedures;PREVENTS;C0019554;Hip Dislocation;11
C0003195;Anti-Arrhythmia Agents;PREVENTS;C0085298;Death, Sudden, Cardiac;33
C0717758;Etanercept;PREVENTS;C0012634;Disease;17
C0054201;Budesonide;PREVENTS;C1457887;Symptoms;6
C0087111;Therapeutic procedure;PREVENTS;C0034065;Pulmonary Embolism;75
C0162578;Thrombectomy;PREVENTS;C0032807;Postphlebitic Syndrome;8
C0019139;Heparin, Low-Molecular-Weight;PREVENTS;C0009566;Complication;88
C0080306;Vena Cava Filters;PREVENTS;C0034065;Pulmonary Embolism;291
C0180860;Filters;PREVENTS;C0034065;Pulmonary Embolism;92
C0007876;Cesarean section;PREVENTS;C0242648;Vertical Disease Transmission;37
C0043474;Zidovudine;PREVENTS;C0242648;Vertical Disease Transmission;65
C0027360;Naltrexone;PREVENTS;C0033774;Pruritus;6
C0034618;Radiation therapy;PREVENTS;C1261287;Stenosis;7
C0183251;Shield;PREVENTS;C0086543;Cataract;7
C0076611;thymoquinone;PREVENTS;C0235378;Hepatotoxicity;8
C0008377;Cholesterol;PREVENTS;C0009566;Complication;12
C0015684;Fatty Acids;PREVENTS;C0004153;Atherosclerosis;9
C0032615;Polyunsaturated Fatty Acids;PREVENTS;C0004153;Atherosclerosis;16
C0015259;Exercise;PREVENTS;C0085207;Diabetes, Gestational;38
C0036579;Selegiline;PREVENTS;C0030567;Parkinson Disease;7
C0348038;Respiratory syncytial virus antibody;PREVENTS;C0035235;Respiratory Syncytial Virus Infections;6
C0193373;Operation on liver;PREVENTS;C0035126;Reperfusion Injury;6
C0011121;Decontamination;PREVENTS;C0004623;Bacterial Infections;20
C0087111;Therapeutic procedure;PREVENTS;C0035126;Reperfusion Injury;239
C0087111;Therapeutic procedure;PREVENTS;C0600688;Toxic effect;955
C0184661;Procedures;PREVENTS;C0030193;Pain;167
C0018747;Health Services;PREVENTS;C0231170;Disability NOS;6
C0019139;Heparin, Low-Molecular-Weight;PREVENTS;C0235522;[X]Disorder of vein, unspecified;9
C0033306;Progestins;PREVENTS;C0014173;Endometrial Hyperplasia;19
C0014935;Estrogen Replacement Therapy;PREVENTS;C0007222;Cardiovascular Diseases;29
C0282402;Hormone replacement therapy;PREVENTS;C0007222;Cardiovascular Diseases;90
C0010592;Cyclosporine;PREVENTS;C0879626;Adverse effects;18
C0729218;FK-506;PREVENTS;C0879626;Adverse effects;6
C0043031;Warfarin;PREVENTS;C0262469;Embolic stroke;8
C0087111;Therapeutic procedure;PREVENTS;C0014457;Eosinophilia;24
C0014939;Estrogens;PREVENTS;C0002395;Alzheimer's Disease;64
C0042874;Vitamin E;PREVENTS;C0002395;Alzheimer's Disease;20
C0004057;Aspirin;PREVENTS;C1273976;First myocardial infarction;18
C0004632;Bacterial Vaccines;PREVENTS;C0012634;Disease;9
C0305065;Polyvalent pneumococcal vaccine;PREVENTS;C0012634;Disease;29
C0002144;Allopurinol;PREVENTS;C0035126;Reperfusion Injury;57
C0014099;Endarterectomy, Carotid;PREVENTS;C0038454;Cerebrovascular accident;251
C0042196;Vaccination;PREVENTS;C0205734;Diabetes, Autoimmune;7
C0524865;Reconstructive Surgical Procedures;PREVENTS;C0022408;Arthropathies NOS;6
C0038818;Sunscreening Agents;PREVENTS;C0038814;Sunburn;73
C0003402;Antioxidants;PREVENTS;C0012634;Disease;238
C0071011;Phytoestrogens;PREVENTS;C0599877;loss\; bone;12
C0687732;Prevention;PREVENTS;C0028754;Obesity;49
C0009429;Combined Modality Therapy;PREVENTS;C0596402;cytotoxicity;6
C0006230;Bromocriptine;PREVENTS;C0020514;Hyperprolactinemia;8
C1096745;Calcium supplementation;PREVENTS;C0032914;Pre-Eclampsia;76
C1096745;Calcium supplementation;PREVENTS;C0151526;Premature Birth;13
C1096745;Calcium supplementation;PREVENTS;C0340274;Hypertension induced by pregnancy;15
C0006675;Calcium;PREVENTS;C0032914;Pre-Eclampsia;53
C0064636;lamotrigine;PREVENTS;C1457887;Symptoms;7
C0059438;epigallocatechin gallate;PREVENTS;C0175677;Injury;38
C0087111;Therapeutic procedure;PREVENTS;C0001418;Adenocarcinoma;13
C0008196;Chlorhexidine;PREVENTS;C0333463;Senile Plaques;39
C0028910;Oils, Volatile;PREVENTS;C0333463;Senile Plaques;7
C0078048;Chickenpox Vaccine;PREVENTS;C0008049;Chickenpox;28
C0244753;Navoban;PREVENTS;C0027497;Nausea;6
C0244753;Navoban;PREVENTS;C0042963;Vomiting;7
C0063322;tropisetron;PREVENTS;C0027497;Nausea;38
C0063322;tropisetron;PREVENTS;C0042963;Vomiting;80
C0885057;Garlic preparation;PREVENTS;C0600688;Toxic effect;10
C0677960;T-cell depletion;PREVENTS;C0867388;Acute graft-versus-host disease;12
C0025219;Melatonin;PREVENTS;C0679408;Lesion of stomach;15
C0163305;pyrrolidine dithiocarbamate;PREVENTS;C0175677;Injury;11
C0033144;Primary Prevention;PREVENTS;C0010068;Coronary heart disease;8
C1522577;follow-up;PREVENTS;C0032787;Postoperative Complications;8
C0085559;intensive care;PREVENTS;C0009566;Complication;20
C0024480;Magnesium Sulfate;PREVENTS;C0013537;Eclampsia;72
C0021925;Intubation;PREVENTS;C0009566;Complication;20
C0085590;catheter device;PREVENTS;C0021311;Infection;52
C0087111;Therapeutic procedure;PREVENTS;C0020564;Hypertrophy;112
C0087111;Therapeutic procedure;PREVENTS;C1328247;Abuse;20
C1273869;Intervention regimes;PREVENTS;C0543419;Sequela of disorder;136
C1136255;Microbicides, Topical;PREVENTS;C0036916;Sexually Transmitted Diseases;13
C0018701;Health education;PREVENTS;C0019693;HIV Infections;8
C0027893|4852;neuropeptide Y|NPY;PREVENTS;C1140999;Contraction;7
C1511790;Detection;PREVENTS;C0600688;Toxic effect;20
C1511790;Detection;PREVENTS;C0175677;Injury;30
C0003232;Antibiotics;PREVENTS;C0021368;Inflammation;44
C0003232;Antibiotics;PREVENTS;C0600688;Toxic effect;32
C0003241;Antibodies;PREVENTS;C0021311;Infection;249
C0001617;Adrenal Cortex Hormones;PREVENTS;C0032768;Postherpetic neuralgia;21
C0543467;Operative Surgical Procedures;PREVENTS;C0038454;Cerebrovascular accident;128
C0007082|1048|1084|5670;Carcinoembryonic Antigen|CEACAM5|CEACAM3|PSG2;PREVENTS;C0038454;Cerebrovascular accident;54
C0087111;Therapeutic procedure;PREVENTS;C0275965;Reactivation tuberculosis;8
C0004933;Behavior Therapy;PREVENTS;C0231170;Disability NOS;17
C0087111;Therapeutic procedure;PREVENTS;C0027627;Neoplasm Metastasis;137
C0042890;Vitamins;PREVENTS;C0027794;Neural Tube Defects;33
C0009653;Condoms, Male;PREVENTS;C0001175;Acquired Immunodeficiency Syndrome;122
C0023413;Leucovorin;PREVENTS;C0600688;Toxic effect;25
C0087111;Therapeutic procedure;PREVENTS;C0039131;Syphilis, Congenital;21
C0016330;Fluorine;PREVENTS;C0011334;Dental caries;25
C0220892;Penicillin;PREVENTS;C0021311;Infection;15
C0042196;Vaccination;PREVENTS;C0043167;Pertussis;84
C0087111;Therapeutic procedure;PREVENTS;C0035436;Rheumatic Fever;13
C0017007;Gamma globulin;PREVENTS;C0025007;Measles;11
C0547070;Ablation;PREVENTS;C0028754;Obesity;29
C0087111;Therapeutic procedure;PREVENTS;C0011581;Depressive disorder;194
C0085826;Antiplatelet Agents;PREVENTS;C0038454;Cerebrovascular accident;67
C0027358;Naloxone;PREVENTS;C0009806;Constipation;11
C1271447;Selective laser trabeculoplasty;PREVENTS;C0595921;Intraocular pressure disorder;77
C0184661;Procedures;PREVENTS;C0595921;Intraocular pressure disorder;52
C0015259;Exercise;PREVENTS;C0030567;Parkinson Disease;29
C0087111;Therapeutic procedure;PREVENTS;C0039070;Syncope;34
C0003402;Antioxidants;PREVENTS;C0011847;Diabetes;39
C0935929;Antidiabetics;PREVENTS;C0011847;Diabetes;11
C1512034;Donor Lymphocyte Infusion;PREVENTS;C0018133;Graft-vs-Host Disease;19
C1273869;Intervention regimes;PREVENTS;C0543414;Tobacco use;80
C0018570;Disinfection, Hand;PREVENTS;C0021311;Infection;6
C0019046;Hemoglobin;PREVENTS;C0015376;Extravasation;7
C0011900;Diagnosis;PREVENTS;C0543419;Sequela of disorder;97
C0087111;Therapeutic procedure;PREVENTS;C0019196;Hepatitis C;18
C1273869;Intervention regimes;PREVENTS;C0030193;Pain;679
C1318898;5-Alpha reductase inhibitor;PREVENTS;C0376358;Malignant neoplasm of prostate;15
C0039286;Tamoxifen;PREVENTS;C1096616;Contralateral breast cancer;32
C0039286;Tamoxifen;PREVENTS;C0006142;Malignant neoplasm of breast;386
C0026606;Physical activity;PREVENTS;C0008679;Chronic Disease;163
C0015259;Exercise;PREVENTS;C0028754;Obesity;235
C0015259;Exercise;PREVENTS;C0948265;Metabolic syndrome;24
C0336598;Vascular device;PREVENTS;C0009566;Complication;28
C0389071;Adiponectin;PREVENTS;C0011847;Diabetes;17
C0126174;Losartan;PREVENTS;C0033687;Proteinuria;40
C0087111;Therapeutic procedure;PREVENTS;C0033687;Proteinuria;255
C0014327;Enteral Nutrition;PREVENTS;C0940933;Complication, infection;32
C0013216;Pharmacotherapy;PREVENTS;C0600688;Toxic effect;225
C0020281;Hydrogen Peroxide;PREVENTS;C0242606;Oxidative Stress;44
C1533685;Injection procedure;PREVENTS;C0027651;Neoplasm;35
C0032042;Placebos;PREVENTS;C1457887;Symptoms;281
C0026652;Moxibustion;PREVENTS;C0012634;Disease;7
C0087111;Therapeutic procedure;PREVENTS;C0333641;Atrophic;73
C0009244;Cognitive Therapy;PREVENTS;C0231170;Disability NOS;28
C0020971;Immunization;PREVENTS;C0678108;Sterility;12
C0038838|6647;Superoxide Dismutase|SOD1;PREVENTS;C0242606;Oxidative Stress;9
C0042874;Vitamin E;PREVENTS;C0600688;Toxic effect;66
C0087111;Therapeutic procedure;PREVENTS;C0238790;destruction\; bone;27
C1273869;Intervention regimes;PREVENTS;C0877248;Adverse event;125
C0728940;Excision;PREVENTS;C0009566;Complication;412
C0030899;Pentoxifylline;PREVENTS;C0022658;Kidney Diseases;9
C0455142;Intravenous therapy;PREVENTS;C0021311;Infection;10
C0015259;Exercise;PREVENTS;C0239313;EXERTIONAL;12
C0184898;Surgical incisions;PREVENTS;C1096106;Wound complication;11
C0543467;Operative Surgical Procedures;PREVENTS;C0013604;Edema;24
C0087111;Therapeutic procedure;PREVENTS;C0521170;[X]Unspecified osteoporosis with pathological fracture;79
C0002520;Amino Acids;PREVENTS;C0600688;Toxic effect;26
C1563732;Dendrimers;PREVENTS;C0600688;Toxic effect;14
C0073096;resveratrol;PREVENTS;C0160390;Injury to liver, NOS;6
C0042210;Vaccines;PREVENTS;C0024794;Herpesvirus 2, Gallid;9
C0003241;Antibodies;PREVENTS;C0024530;Malaria;104
C0014442;Enzymes;PREVENTS;C0012634;Disease;11
C0003299;Antiepileptic Agents;PREVENTS;C0036572;Seizures;113
C0026187;Minocycline;PREVENTS;C0021368;Inflammation;14
C0042866;Vitamin D;PREVENTS;C0006826;Malignant Neoplasms;84
C0042866;Vitamin D;PREVENTS;C0011847;Diabetes;16
C0042866;Vitamin D;PREVENTS;C0012634;Disease;42
C0002766;Pain management;PREVENTS;C0030193;Pain;187
C0672596;palivizumab;PREVENTS;C0035236;Respiratory syncytial virus;42
C1273869;Intervention regimes;PREVENTS;C1457887;Symptoms;725
C0013119;Sterile coverings;PREVENTS;C0030193;Pain;37
C0044410;Alfacalcidol;PREVENTS;C0016658;Fracture;10
C0004057;Aspirin;PREVENTS;C0006142;Malignant neoplasm of breast;23
C0086511;Arthroplasty, Replacement, Knee;PREVENTS;C0030193;Pain;43
C0087111;Therapeutic procedure;PREVENTS;C0041296;Tuberculosis;164
C0262718;Pelvic floor exercises;PREVENTS;C0042024;Urinary Incontinence;19
C0042210;Vaccines;PREVENTS;C0999806;Human papillomavirus 16;28
C0042210;Vaccines;PREVENTS;C0999807;Human papillomavirus 18;7
C0042210;Vaccines;PREVENTS;C1005556;Human papillomavirus 6;14
C0042196;Vaccination;PREVENTS;C0041327;Tuberculosis, Pulmonary;20
C0538674;Heme Oxygenase-1;PREVENTS;C1155266;Inflammatory Response;7
C0079189;cytokine;PREVENTS;C0011854;Diabetes Mellitus, Insulin-Dependent;14
C0003250;Monoclonal Antibodies;PREVENTS;C0021368;Inflammation;25
C0021756;Interleukin-2;PREVENTS;C0021368;Inflammation;6
C0040690;Transforming Growth Factor beta;PREVENTS;C0175677;Injury;7
C0085295;Interleukin-10;PREVENTS;C0175677;Injury;22
C0003320;Antigens;PREVENTS;C0041296;Tuberculosis;17
C0180860;Filters;PREVENTS;C0011991;Diarrhea;8
C0180860;Filters;PREVENTS;C1290807;Diarrheal disorder;6
C0037487;Carboxymethylcellulose Sodium;PREVENTS;C0001511;Adhesions;24
C0087111;Therapeutic procedure;PREVENTS;C0007789;Cerebral Palsy;17
C0008196;Chlorhexidine;PREVENTS;C0032285;Pneumonia;10
C0008196;Chlorhexidine;PREVENTS;C0340257;Ventilator-associated lung injury;44
C0003211;Anti-Inflammatory Agents, Non-Steroidal;PREVENTS;C0030193;Pain;191
C0394664;Acupuncture procedure;PREVENTS;C0020040;Menopausal hot flushes;21
C0087111;Therapeutic procedure;PREVENTS;C0242184;Hypoxia;95
C0040808;Treatment Protocols;PREVENTS;C0009566;Complication;144
C0035273;Resuscitation;PREVENTS;C0009566;Complication;15
C0282638;Antibiotic Prophylaxis;PREVENTS;C0025289;Meningitis;12
C0087111;Therapeutic procedure;PREVENTS;C0026636;Mouth Diseases;10
C1516615;Clinical Management;PREVENTS;C0009566;Complication;26
C0087111;Therapeutic procedure;PREVENTS;C0679247;Terminal illness;10
C0073096;resveratrol;PREVENTS;C0242606;Oxidative Stress;129
C0042196;Vaccination;PREVENTS;C0023290;Leishmaniasis, Visceral;9
C0003968;Ascorbic Acid;PREVENTS;C0242606;Oxidative Stress;146
C0087111;Therapeutic procedure;PREVENTS;C0080179;Spinal Fractures;101
C0007404;Catechin;PREVENTS;C0596402;cytotoxicity;8
C1515089;Surgical Management;PREVENTS;C0009566;Complication;59
C0184661;Procedures;PREVENTS;C0232605;Regurgitates after swallowing;8
C0243192;agonists;PREVENTS;C0030193;Pain;14
C0522536;Allografting;PREVENTS;C0029408;Degenerative polyarthritis;8
C0857127;Induction;PREVENTS;C0151763;Liver damage;8
C0007439;Indwelling Catheter;PREVENTS;C0009566;Complication;7
C1167956;Cardiac resynchronisation therapy;PREVENTS;C0026266;Mitral Valve Insufficiency;25
C0013761;Stockings, Elastic;PREVENTS;C0013604;Edema;11
C0028128;Nitric Oxide;PREVENTS;C0006287;Bronchopulmonary Dysplasia;32
C0302583;Iron;PREVENTS;C0175677;Injury;10
C0012544;Diphosphonates;PREVENTS;C0175895;calcification;8
C0184661;Procedures;PREVENTS;C0013922;Embolism;36
C1273869;Intervention regimes;PREVENTS;C0013922;Embolism;43
C0003211;Anti-Inflammatory Agents, Non-Steroidal;PREVENTS;C1527249;Colorectal Cancer;107
C1273869;Intervention regimes;PREVENTS;C0027540;Necrosis;11
C0025219;Melatonin;PREVENTS;C0242606;Oxidative Stress;232
C0687732;Prevention;PREVENTS;C0025202;melanoma;7
C0037494;Sodium Chloride;PREVENTS;C0600688;Toxic effect;11
C0021107;Implantation procedure;PREVENTS;C1457887;Symptoms;14
C0042210;Vaccines;PREVENTS;C0025303;Meningococcal Infections;105
C0872259;Transcranial Magnetic Stimulation, Repetitive;PREVENTS;C0040264;Tinnitus;13
C0015259;Exercise;PREVENTS;C0036572;Seizures;15
C0016410;Folic Acid;PREVENTS;C0027794;Neural Tube Defects;500
C0013227;Pharmaceutical Preparations;PREVENTS;C0019693;HIV Infections;89
C1273869;Intervention regimes;PREVENTS;C1320716;Cardiovascular event;145
C0009968;Copper;PREVENTS;C0600688;Toxic effect;27
C0021153;Decompressive incision;PREVENTS;C0015376;Extravasation;7
C0043031;Warfarin;PREVENTS;C0038454;Cerebrovascular accident;593
C0354604;Oral anticoagulants;PREVENTS;C0038454;Cerebrovascular accident;289
C0042196;Vaccination;PREVENTS;C0009566;Complication;79
C0042196;Vaccination;PREVENTS;C0021400;Influenza;337
C1273869;Intervention regimes;PREVENTS;C0020672;hypothermia, natural;53
C0184348;Warmer;PREVENTS;C0020672;hypothermia, natural;12
C0087111;Therapeutic procedure;PREVENTS;C0598934;tumor growth;272
C0087111;Therapeutic procedure;PREVENTS;C0149931;Migraine Disorders;72
C0087111;Therapeutic procedure;PREVENTS;C0026848;Myopathy;9
C0687732;Prevention;PREVENTS;C0021368;Inflammation;23
C0019139;Heparin, Low-Molecular-Weight;PREVENTS;C0032962;Pregnancy Complications;20
C0006055;Botulinum Toxins;PREVENTS;C1457887;Symptoms;17
C0857127;Induction;PREVENTS;C0035126;Reperfusion Injury;14
C0003316;Epitopes;PREVENTS;C0012634;Disease;36
C0040732;Transplantation;PREVENTS;C0021368;Inflammation;64
C0009429;Combined Modality Therapy;PREVENTS;C0019682;HIV;12
C0011900;Diagnosis;PREVENTS;C0042029;Urinary tract infection;12
C0001962;Ethanol;PREVENTS;C0002395;Alzheimer's Disease;9
C0011900;Diagnosis;PREVENTS;C0012634;Disease;176
C0086225;Enteral Feeding;PREVENTS;C0009566;Complication;8
C0857127;Induction;PREVENTS;C0596402;cytotoxicity;28
C0184661;Procedures;PREVENTS;C0038454;Cerebrovascular accident;60
C0184661;Procedures;PREVENTS;C0021311;Infection;92
C0021153;Decompressive incision;PREVENTS;C0175677;Injury;9
C0040690;Transforming Growth Factor beta;PREVENTS;C0016059;Fibrosis;30
C0209368;mycophenolate mofetil;PREVENTS;C0020538;Hypertensive disease;9
C0209368;mycophenolate mofetil;PREVENTS;C0160420;Injury to kidney NOS;7
C0360714;Hydroxymethylglutaryl-CoA Reductase Inhibitors;PREVENTS;C0876994;Cardiotoxicity;8
C0150457;Anticoagulant therapy;PREVENTS;C0013922;Embolism;43
C0040732;Transplantation;PREVENTS;C0036572;Seizures;8
C0011900;Diagnosis;PREVENTS;C0009566;Complication;453
C0073096;resveratrol;PREVENTS;C0235378;Hepatotoxicity;7
C1138412;Diet, Mediterranean;PREVENTS;C0010068;Coronary heart disease;23
C0042211;Vaccines, Attenuated;PREVENTS;C0012634;Disease;49
C0034392;Quercetin;PREVENTS;C0242606;Oxidative Stress;90
C0042866;Vitamin D;PREVENTS;C0016658;Fracture;175
C0596577;Flavonoids;PREVENTS;C0007222;Cardiovascular Diseases;47
C1096745;Calcium supplementation;PREVENTS;C0016658;Fracture;43
C0520484;Xenograft procedure;PREVENTS;C0598934;tumor growth;44
C0033052;Prenatal care;PREVENTS;C0151526;Premature Birth;51
