subject_cui;subject_name;predicate;object_cui;object_name;frequency
1026|9338|27065|644914;CDKN1A|TCEAL1|NSG1|H3F3AP6;DISRUPTS;C0007595;Cell Growth;33
C0013227;Pharmaceutical Preparations;DISRUPTS;C1512505;Breast Cancer Cell;8
C0302583;Iron;DISRUPTS;C0018270;Growth;92
C1135135;erlotinib;DISRUPTS;C0018270;Growth;64
4772;NFATC1;DISRUPTS;C1159978;osteoclast differentiation;8
C0010294;Creatinine;DISRUPTS;C0812399;Creatinine clearance;30
C0162772;Reactive Oxygen Species;DISRUPTS;C0018270;Growth;126
C0017710;Glucocorticoids;DISRUPTS;C0679061;memory retrieval;11
C0017710;Glucocorticoids;DISRUPTS;C0029433;Osteogenesis;48
C0123658|3667;insulin receptor substrate 1 protein|IRS1;DISRUPTS;C0031715;Phosphorylation;6
C0079419|7157;TP53 gene|TP53;DISRUPTS;C0021368;Inflammation;11
C0034786|367;Androgen Receptor|AR;DISRUPTS;C0018270;Growth;51
2048|5594;EPHB2|MAPK1;DISRUPTS;C1150604;MAP kinase kinase activity;72
C1367731|5599;MAPK8 gene|MAPK8;DISRUPTS;C0021368;Inflammation;8
C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;DISRUPTS;C0162638;Apoptosis;320
C0010656;caspase;DISRUPTS;C0162638;Apoptosis;158
C0030567;Parkinson Disease;DISRUPTS;C0815003;dopaminergic neuron;102
C0524851;Neurodegenerative Disorders;DISRUPTS;C0815003;dopaminergic neuron;52
C0007158;Cardiac Glycosides;DISRUPTS;C0018270;Growth;11
C0162772;Reactive Oxygen Species;DISRUPTS;C0162638;Apoptosis;176
C0013089;Doxorubicin;DISRUPTS;C0598934;tumor growth;229
79727;LIN28A;DISRUPTS;C0005495;Biogenesis;27
4810;NHS;DISRUPTS;C0233929;Emission;6
C0035668;RNA;DISRUPTS;C0007634;Cells;114
C0003316;Epitopes;DISRUPTS;C0018270;Growth;19
C0935989;imatinib;DISRUPTS;C0007620;Cell Survival;10
C0003402;Antioxidants;DISRUPTS;C0011065;Cessation of life;27
C0019643;Histone Deacetylase;DISRUPTS;C0007634;Cells;16
C1099354;RNA, Small Interfering;DISRUPTS;C1150604;MAP kinase kinase activity;11
5873;RAB27A;DISRUPTS;C0015283;Exocytosis;6
C0061878|3002;granzyme B|GZMB;DISRUPTS;C0022688;Natural Killer Cells;6
C0304403;Psychostimulant;DISRUPTS;C0243144;uptake;10
C0008269;Chloroquine;DISRUPTS;C0024369;Lysosomes;32
C0066746;monodansylcadaverine;DISRUPTS;C0014139;Endocytosis;11
C0025417;Mercuric chloride;DISRUPTS;C0031164;Permeability;13
C0031264;Petroleum;DISRUPTS;C0005482;Biodegradation;14
C0003211;Anti-Inflammatory Agents, Non-Steroidal;DISRUPTS;C0243102;enzyme activity;21
C1620287;prasugrel;DISRUPTS;C0005821;Blood Platelets;115
C0360714;Hydroxymethylglutaryl-CoA Reductase Inhibitors;DISRUPTS;C0031715;Phosphorylation;14
C0074554;Simvastatin;DISRUPTS;C0031715;Phosphorylation;25
C0013227;Pharmaceutical Preparations;DISRUPTS;C0015350;Extracellular Matrix;8
C1137010;GW9662;DISRUPTS;C1516019;Antiinflammatory Effect;13
C0028128;Nitric Oxide;DISRUPTS;C0040053;Thrombosis;7
C0175677;Injury;DISRUPTS;C0206249;Long-Term Potentiation;6
C0052927;baicalein;DISRUPTS;C0018270;Growth;52
C1101610;MicroRNAs;DISRUPTS;C0302600;Angiogenesis;15
C0025219;Melatonin;DISRUPTS;C0596290;Cell Proliferation;57
C0014705;Ergosterol;DISRUPTS;C0018270;Growth;12
355;FAS;DISRUPTS;C0007634;Cells;35
C0041041;Trimethoprim;DISRUPTS;C0018270;Growth;20
C0007648;Cellulose;DISRUPTS;C0233820;Insight;8
C0023705;Lignin;DISRUPTS;C0233820;Insight;10
C0072980;Sirolimus (substance);DISRUPTS;C1155065;T-Cell Activation;12
C0004364;Autoimmune Diseases;DISRUPTS;C0007634;Cells;56
C0012373;Diltiazem;DISRUPTS;C1140999;Contraction;75
C0028066;Nifedipine;DISRUPTS;C1140999;Contraction;239
C0005117;Berberine;DISRUPTS;C0018270;Growth;81
C0063710;Receptors, Interleukin-1;DISRUPTS;C0015283;Exocytosis;12
C0021753;Interleukin-1 beta;DISRUPTS;C0018270;Growth;51
C0666364;TRANCE protein;DISRUPTS;C1159978;osteoclast differentiation;11
8842;PROM1;DISRUPTS;C0013203;Drug resistance;6
C0013089;Doxorubicin;DISRUPTS;C0243144;uptake;9
C0035126;Reperfusion Injury;DISRUPTS;C0162638;Apoptosis;145
C0073096;resveratrol;DISRUPTS;C1516170;Cancer Cell Growth;17
C0032136;Plasmids;DISRUPTS;C0598934;tumor growth;44
C0291573;caspase-3;DISRUPTS;C0162638;Apoptosis;224
C0014912;Estradiol;DISRUPTS;C0007634;Cells;28
C1099354;RNA, Small Interfering;DISRUPTS;C0011065;Cessation of life;12
C0162713;Photosensitizing Agents;DISRUPTS;C0334227;Tumor cells, malignant;36
C0028589;Nuclear Proteins;DISRUPTS;C0040649;Transcription, Genetic;18
C0034809;Glucocorticoid Receptor;DISRUPTS;C0040649;Transcription, Genetic;45
C0070166;clopidogrel;DISRUPTS;C0005821;Blood Platelets;312
C0013089;Doxorubicin;DISRUPTS;C0334227;Tumor cells, malignant;72
C0031678;Phosphoric Monoester Hydrolases;DISRUPTS;C0086982;Signal Transduction Pathways;11
C0029224;Organic Chemicals;DISRUPTS;C0018270;Growth;55
C0034789;Receptors, Antigen, B-Cell;DISRUPTS;C1153488;apoptogenic cytochrome c release channel activity;6
C1136254;Microbicides;DISRUPTS;C0018270;Growth;315
C0034392;Quercetin;DISRUPTS;C0018270;Growth;174
C0003232;Antibiotics;DISRUPTS;C0040711;Translation, Genetic;52
355;FAS;DISRUPTS;C0018270;Growth;13
19;ABCA1;DISRUPTS;C1159709;cholesterol transport;8
C0048451;4-methoxyamphetamine;DISRUPTS;C0007634;Cells;8
C0013030;Dopamine;DISRUPTS;C0027882;Neurons;96
C0047569;3-methyladenine;DISRUPTS;C0004391;Autophagy;539
C1099354;RNA, Small Interfering;DISRUPTS;C0007634;Cells;163
60674;GAS5;DISRUPTS;C0040300;Body tissue;13
C0028128;Nitric Oxide;DISRUPTS;C0018270;Growth;127
4498|54892;MT1JP|NCAPG2;DISRUPTS;C0024432;macrophage;8
C0302583;Iron;DISRUPTS;C0010106;Corrosion;10
C0444414;Biocide;DISRUPTS;C0010106;Corrosion;7
C0032136;Plasmids;DISRUPTS;C0018270;Growth;82
C1566074;salubrinal;DISRUPTS;C0038435;Stress;60
C0297666;SB 203580;DISRUPTS;C0031715;Phosphorylation;114
C1366489|354;KLK3 gene|KLK3;DISRUPTS;C0162638;Apoptosis;9
C0011777;Dexamethasone;DISRUPTS;C0301872;Immune response;12
C0021081;Immunosuppressive Agents;DISRUPTS;C0301872;Immune response;18
C0064170;juglone;DISRUPTS;C0018270;Growth;23
C1328819;small molecule;DISRUPTS;C0872079;Protein-Protein Interaction;226
C0003250;Monoclonal Antibodies;DISRUPTS;C0012634;Disease;14
C0025598;Metformin;DISRUPTS;C0598934;tumor growth;71
C0291573|836;caspase-3|CASP3;DISRUPTS;C0162638;Apoptosis;44
C0243192;agonists;DISRUPTS;C0007634;Cells;50
C0392938;zoledronate;DISRUPTS;C0029431;Osteoclasts;13
C0042874;Vitamin E;DISRUPTS;C0598934;tumor growth;6
C0144576;Paclitaxel;DISRUPTS;C0334227;Tumor cells, malignant;31
C0021753;Interleukin-1 beta;DISRUPTS;C0332448;Infiltration;7
C0079189;cytokine;DISRUPTS;C0332448;Infiltration;23
C0729218;FK-506;DISRUPTS;C0031715;Phosphorylation;9
C0037494;Sodium Chloride;DISRUPTS;C0018270;Growth;205
C0010467;Curcumin;DISRUPTS;C0162638;Apoptosis;125
5080;PAX6;DISRUPTS;C0007634;Cells;8
C0033684;Proteins;DISRUPTS;C0007600;Cell Line;35
C0033684;Proteins;DISRUPTS;C0040300;Body tissue;68
C0003402;Antioxidants;DISRUPTS;C0162638;Apoptosis;174
C0669365|4846;NOS3 protein, human|NOS3;DISRUPTS;C0162638;Apoptosis;32
C0669372|4843;NOS2A protein, human|NOS2;DISRUPTS;C0162638;Apoptosis;42
C0003242;Antibodies, Anti-Idiotypic;DISRUPTS;C1155065;T-Cell Activation;18
2965|8878|10657|23636|51164;GTF2H1|SQSTM1|KHDRBS1|NUP62|DCTN4;DISRUPTS;C0004391;Autophagy;95
84557;MAP1LC3A;DISRUPTS;C0004391;Autophagy;27
C0694888|5728;PTEN gene|PTEN;DISRUPTS;C0007595;Cell Growth;27
C0013227;Pharmaceutical Preparations;DISRUPTS;C0162638;Apoptosis;90
C0138965|6714;protein-tyrosine kinase c-src|SRC;DISRUPTS;C0031715;Phosphorylation;12
C1101610;MicroRNAs;DISRUPTS;C0007634;Cells;136
C1368111|1956;Soluble ErbB-1|EGFR;DISRUPTS;C1150604;MAP kinase kinase activity;11
C0069939;paeonol;DISRUPTS;C0001511;Adhesions;6
C0002240;alpha-Actin;DISRUPTS;C1267092;Smooth muscle (tissue);6
C0664965;pterostilbene;DISRUPTS;C0007620;Cell Survival;7
C0162772;Reactive Oxygen Species;DISRUPTS;C0598934;tumor growth;31
C1516312;Caspase Inhibitor;DISRUPTS;C0007587;Cell Death;64
C0016055;Fibronectins;DISRUPTS;C0596290;Cell Proliferation;8
C1099354;RNA, Small Interfering;DISRUPTS;C0596290;Cell Proliferation;463
C0297666;SB 203580;DISRUPTS;C0162638;Apoptosis;50
C1516312;Caspase Inhibitor;DISRUPTS;C0376669;DNA Fragmentation;25
C0242210;Binding Protein;DISRUPTS;C0018270;Growth;18
C0242210;Binding Protein;DISRUPTS;C0007634;Cells;8
C1099354;RNA, Small Interfering;DISRUPTS;C0040669;Transfection;7
7422;VEGFA;DISRUPTS;C0596290;Cell Proliferation;13
C0600388;Extracellular Signal Regulated Kinases;DISRUPTS;C0031715;Phosphorylation;51
142|1302;PARP1|COL11A2;DISRUPTS;C1153488;apoptogenic cytochrome c release channel activity;45
C0043047;Water;DISRUPTS;C0332862;Stomas;7
C0038585;Substance P;DISRUPTS;C0021368;Inflammation;8
C0038585;Substance P;DISRUPTS;C1155266;Inflammatory Response;8
C1366561|941;CD80 gene|CD80;DISRUPTS;C0039194;T-Lymphocyte;6
C0017337;Genes;DISRUPTS;C0009264;cold temperature;6
C0013227;Pharmaceutical Preparations;DISRUPTS;C0029431;Osteoclasts;46
C1611558;U73122;DISRUPTS;C0031715;Phosphorylation;11
C0072429;prothoracicotropic hormone;DISRUPTS;C0031715;Phosphorylation;7
C0002240;alpha-Actin;DISRUPTS;C1140999;Contraction;6
C0243192;agonists;DISRUPTS;C1327413;cytokine production;10
C0010656;caspase;DISRUPTS;C0007634;Cells;31
C0166417;PPAR gamma;DISRUPTS;C0040649;Transcription, Genetic;34
C0001617;Adrenal Cortex Hormones;DISRUPTS;C0004096;Asthma;23
C0065752;matrix Gla protein;DISRUPTS;C0175895;calcification;40
C0024337;Lysine;DISRUPTS;C0597297;Protein Turnover;7
C0812304|2735;GLI1 gene|GLI1;DISRUPTS;C0596290;Cell Proliferation;11
C1171892|7422;VEGF protein, human|VEGFA;DISRUPTS;C0596290;Cell Proliferation;20
C0012854;DNA;DISRUPTS;C0301872;Immune response;10
C0016904;gamma-Aminobutyric Acid;DISRUPTS;C0036572;Seizures;18
C0003402;Antioxidants;DISRUPTS;C0018270;Growth;68
C0162772;Reactive Oxygen Species;DISRUPTS;C1518440;Nuclear Translocation;8
C0040096;Thymol;DISRUPTS;C0018270;Growth;48
C0023779;Lipids;DISRUPTS;C0007603;Cell membrane;7
C0030956;Peptides;DISRUPTS;C0007603;Cell membrane;9
C0022614;Ketamine;DISRUPTS;C0030193;Pain;15
C0010858;Cytostatic Agents;DISRUPTS;C0007595;Cell Growth;9
C0079925;Oligonucleotides, Antisense;DISRUPTS;C0596290;Cell Proliferation;22
C0013227;Pharmaceutical Preparations;DISRUPTS;C0086982;Signal Transduction Pathways;46
C0013227;Pharmaceutical Preparations;DISRUPTS;C0019868;Homeostasis;30
C0052429;artemether;DISRUPTS;C0018270;Growth;8
C0058108;dihydroquinghaosu;DISRUPTS;C0018270;Growth;37
C0812240|648;BMI1 gene|BMI1;DISRUPTS;C0596290;Cell Proliferation;7
C0043047;Water;DISRUPTS;C0542479;Energy, Physics;40
C0289121;PP5 protein-serine-threonine phosphatase;DISRUPTS;C0018270;Growth;6
C0033684;Proteins;DISRUPTS;C1153488;apoptogenic cytochrome c release channel activity;18
C0013227;Pharmaceutical Preparations;DISRUPTS;C0007577;Cell Adhesion;12
C0013227;Pharmaceutical Preparations;DISRUPTS;C1325881;biofilm formation;27
C0034392;Quercetin;DISRUPTS;C0040649;Transcription, Genetic;11
C0243192;agonists;DISRUPTS;C0032176;Platelet aggregation;22
C0079189;cytokine;DISRUPTS;C0021368;Inflammation;109
C0042769;Virus Diseases;DISRUPTS;C0162638;Apoptosis;11
C0030350;Papaverine;DISRUPTS;C0243144;uptake;20
C0015827;Fenfluramine;DISRUPTS;C0243144;uptake;23
C0004334;Aurintricarboxylic Acid;DISRUPTS;C0597295;Protein Biosynthesis;11
C0001771;Agar;DISRUPTS;C0018270;Growth;106
C0009498;Complement System Proteins;DISRUPTS;C0007634;Cells;53
C0175677;Injury;DISRUPTS;C0007634;Cells;39
C0016904;gamma-Aminobutyric Acid;DISRUPTS;C0007776;Cerebral cortex;7
C0010583;Cyclophosphamide;DISRUPTS;C0598934;tumor growth;70
C0035608;Rifampin;DISRUPTS;C1328948;RNA Synthesis;31
C0301719;Indirect reacting bilirubin;DISRUPTS;C0243144;uptake;7
C0085752;Adriamycin;DISRUPTS;C0007634;Cells;32
C0006675;Calcium;DISRUPTS;C0026649;Movement;6
C0011037;Dichlorodiphenyldichloroethane;DISRUPTS;C0597513;Steroid biosynthesis;8
C0037659|6750;Somatostatin|SST;DISRUPTS;C1154417;growth hormone secretion;39
C0017911;Glycogen;DISRUPTS;C0023884;Liver;21
C0017911;Glycogen;DISRUPTS;C0026845;Muscle;14
C0003241;Antibodies;DISRUPTS;C0019054;hemolysis;16
C0004057;Aspirin;DISRUPTS;C0678544;wave;6
C0013227;Pharmaceutical Preparations;DISRUPTS;C1258192;Total Peripheral Resistance;28
C0012426;Dimethylformamide;DISRUPTS;C0018270;Growth;6
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;DISRUPTS;C0013846;Electron Transport;20
C0039705;Tetrodotoxin;DISRUPTS;C0243144;uptake;15
C0028351;Norepinephrine;DISRUPTS;C0243144;uptake;127
C0009010;Clomipramine;DISRUPTS;C0243144;uptake;70
C0039654;Tetradecanoylphorbol Acetate;DISRUPTS;C0243144;uptake;28
C0016327;Fluorides;DISRUPTS;C0018270;Growth;27
C0052418;arsenite;DISRUPTS;C0018270;Growth;11
C0104238;arsenate;DISRUPTS;C0018270;Growth;13
C0123825;Iodoacetate;DISRUPTS;C0018270;Growth;8
C0009325;Collagen;DISRUPTS;C0007301;Cartilage;17
C0013227;Pharmaceutical Preparations;DISRUPTS;C1156032;Microtubule Polymerization;12
C0004057;Aspirin;DISRUPTS;C0024262;Lymphocyte Activation;8
C0026549;Morphine;DISRUPTS;C1332133;Abstinence Syndrome;6
C0020268;Hydrocortisone;DISRUPTS;C0007634;Cells;13
C0033308;Progesterone;DISRUPTS;C0007634;Cells;31
C0039601;Testosterone;DISRUPTS;C0007634;Cells;14
C0037659;Somatostatin;DISRUPTS;C1160577;acid secretion;28
C0037659;Somatostatin;DISRUPTS;C0038351;Stomach;10
C0013227;Pharmaceutical Preparations;DISRUPTS;C0024262;Lymphocyte Activation;11
C0026933;Mycophenolic Acid;DISRUPTS;C0007595;Cell Growth;9
C0007018;Carbon Monoxide;DISRUPTS;C0243102;enzyme activity;7
C0002006;Aldosterone;DISRUPTS;C1150120;renin activity;16
C0025876;Metyrapone;DISRUPTS;C0597513;Steroid biosynthesis;9
C0038838;Superoxide Dismutase;DISRUPTS;C0162524;Chemiluminescence;52
C0085180;Aflatoxin B1;DISRUPTS;C0018270;Growth;15
C0020960;Immune Sera;DISRUPTS;C0015914;Fertilization;9
C0024467;Magnesium;DISRUPTS;C1140999;Contraction;14
C0123825;Iodoacetate;DISRUPTS;C0017952;Glycolysis;93
C0123825;Iodoacetate;DISRUPTS;C0031308;Phagocytosis;6
C0013227;Pharmaceutical Preparations;DISRUPTS;C1159689;potassium ion transport;7
C0054312;Butyric Acid;DISRUPTS;C0018270;Growth;7
C0072186;Propionic acid;DISRUPTS;C0018270;Growth;17
C0026549;Morphine;DISRUPTS;C0026649;Movement;9
C0037659;Somatostatin;DISRUPTS;C0015283;Exocytosis;36
C0017337;Genes;DISRUPTS;C0001811;Aging;23
C0013227;Pharmaceutical Preparations;DISRUPTS;C0243144;uptake;262
C0029904;Ouabain;DISRUPTS;C0018270;Growth;14
C0016026;Fibroblast Growth Factor;DISRUPTS;C0018270;Growth;14
C0021641;Insulin;DISRUPTS;C0018270;Growth;27
C0012131;2',3'-Dideoxyadenosine;DISRUPTS;C1151015;adenylate cyclase activity;7
C0007412;Catecholamines;DISRUPTS;C0243144;uptake;15
C0036751;Serotonin;DISRUPTS;C0024003;Lordosis;7
C0020960;Immune Sera;DISRUPTS;C0018270;Growth;95
C0163275;Fibrin split products;DISRUPTS;C0018903;Hemagglutination;6
C0020615;hypoglycemia;DISRUPTS;C1256369;insulin secretion;9
C0012050;Dibucaine;DISRUPTS;C0243144;uptake;6
C0175677;Injury;DISRUPTS;C0043240;Wound Healing;29
C0007839;Cerulenin;DISRUPTS;C0018270;Growth;16
C0002598;Amiodarone;DISRUPTS;C0039231;Tachycardia;8
C0021747;Interferons;DISRUPTS;C0597295;Protein Biosynthesis;14
C0030350;Papaverine;DISRUPTS;C0032176;Platelet aggregation;6
C1566558;Natural Products;DISRUPTS;C0879626;Adverse effects;6
C0016006;Fibrinogen;DISRUPTS;C0016017;Fibrinolysis;14
C0003641;Aprotinin;DISRUPTS;C0221102;Excretory function;8
C0035668;RNA;DISRUPTS;C0040711;Translation, Genetic;196
C0035701;Ribosomal RNA;DISRUPTS;C0040711;Translation, Genetic;31
C0144544;tartrate;DISRUPTS;C1149886;acid phosphatase activity;11
C0085180;Aflatoxin B1;DISRUPTS;C0598312;DNA biosynthesis;6
C0085180;Aflatoxin B1;DISRUPTS;C1328948;RNA Synthesis;8
C0020402;hydroxyurea;DISRUPTS;C0598312;DNA biosynthesis;193
C0033497;Propranolol;DISRUPTS;C1150120;renin activity;28
C0002482;Amides;DISRUPTS;C0018270;Growth;25
C0002508;Amines;DISRUPTS;C0018270;Growth;16
C0021641;Insulin;DISRUPTS;C0017715;Gluconeogenesis;61
C0013227;Pharmaceutical Preparations;DISRUPTS;C1254881;Platelet function;65
C0020268;Hydrocortisone;DISRUPTS;C0018270;Growth;45
C0074721;Sodium Azide;DISRUPTS;C0302167;Cap formation;8
C0013030;Dopamine;DISRUPTS;C0243144;uptake;121
C0162466;Hydroxytryptamine;DISRUPTS;C0243144;uptake;9
C0039771;Theophylline;DISRUPTS;C1140999;Contraction;25
C0013227;Pharmaceutical Preparations;DISRUPTS;C1510470;Motility;44
C0022245;Isoproterenol;DISRUPTS;C1510470;Motility;13
C0202474;Strychnine;DISRUPTS;C0598501;Chromosome Pairing;13
C0033308;Progesterone;DISRUPTS;C1155266;Inflammatory Response;14
C0002658;Amphetamine;DISRUPTS;C0243144;uptake;47
C0006644;Caffeine;DISRUPTS;C0043240;Wound Healing;52
C0006644;Caffeine;DISRUPTS;C0237820;Recovery;13
C0002520;Amino Acids;DISRUPTS;C0017952;Glycolysis;7
C0021641;Insulin;DISRUPTS;C0178665;GLUCOSE TOLERANCE;7
C0037473;Sodium;DISRUPTS;C0221102;Excretory function;13
C0027358;Naloxone;DISRUPTS;C0344307;Absence of pain sensation;60
C0035179;Reserpine;DISRUPTS;C0243144;uptake;36
C0034239;Pyrazinamide;DISRUPTS;C0221102;Excretory function;6
C0040915;Trichodermin;DISRUPTS;C0597295;Protein Biosynthesis;12
C0013227;Pharmaceutical Preparations;DISRUPTS;C0597295;Protein Biosynthesis;88
C0028951;Oligomycins;DISRUPTS;C0031715;Phosphorylation;6
C0029904;Ouabain;DISRUPTS;C0243144;uptake;177
C0008377;Cholesterol;DISRUPTS;C0031164;Permeability;24
C0085196;Oxidopamine;DISRUPTS;C0243144;uptake;13
C0040549;Toxin;DISRUPTS;C0018270;Growth;128
C0016360;Fluorouracil;DISRUPTS;C0598934;tumor growth;121
C0025241;Melphalan;DISRUPTS;C0598934;tumor growth;7
C0025677;Methotrexate;DISRUPTS;C0598934;tumor growth;29
C0085752;Adriamycin;DISRUPTS;C0598312;DNA biosynthesis;13
C0020402;hydroxyurea;DISRUPTS;C0007634;Cells;37
C0003241;Antibodies;DISRUPTS;C0431085;[M]Unspecified tumor cell NOS;38
C0033497;Propranolol;DISRUPTS;C0243144;uptake;38
C0095669;3-mercaptopicolinate;DISRUPTS;C0017715;Gluconeogenesis;12
C0969677;alpha Tocopherol;DISRUPTS;C0032176;Platelet aggregation;14
C0036534|6343;Secretin|SCT;DISRUPTS;C1160577;acid secretion;15
C0114873;Doxazosin;DISRUPTS;C0005823;Blood Pressure;24
C0012854;DNA;DISRUPTS;C0597304;Proteolysis;8
C0033607;Protease Inhibitor;DISRUPTS;C0007634;Cells;13
C0068987;norfluoxetine;DISRUPTS;C0243144;uptake;8
C0033216;Procainamide;DISRUPTS;C0003811;cardiac arrhythmia;7
C0002598;Amiodarone;DISRUPTS;C0042514;Tachycardia, Ventricular;10
C0042523;Verapamil;DISRUPTS;C0042514;Tachycardia, Ventricular;13
C0009574;Compound 48-80;DISRUPTS;C0019595;Histamine Release;12
C0886658;Nedocromil Sodium;DISRUPTS;C0019595;Histamine Release;12
C0013227;Pharmaceutical Preparations;DISRUPTS;C0019595;Histamine Release;40
C0001617;Adrenal Cortex Hormones;DISRUPTS;C0021368;Inflammation;90
C0031667;Phospholipase A2;DISRUPTS;C0007634;Cells;10
C0076316;tetrandrine;DISRUPTS;C1140999;Contraction;11
C0052796;Azithromycin;DISRUPTS;C0018270;Growth;29
C0052796;Azithromycin;DISRUPTS;C0597295;Protein Biosynthesis;16
C0041485;Tyrosine;DISRUPTS;C0031715;Phosphorylation;11
C0600438;Tyrphostins;DISRUPTS;C0031715;Phosphorylation;10
C0039654;Tetradecanoylphorbol Acetate;DISRUPTS;C0018270;Growth;82
C1519595;Transcript;DISRUPTS;C0027882;Neurons;9
C0017817;Glutathione;DISRUPTS;C0598934;tumor growth;7
C0023810;Lipopolysaccharides;DISRUPTS;C0544570;Bactericidal activity;14
C0080124;Antisense RNA;DISRUPTS;C0596290;Cell Proliferation;19
C0028128;Nitric Oxide;DISRUPTS;C1151471;nitric oxide synthase activity;26
C0062534|3082;Hepatocyte Growth Factor|HGF;DISRUPTS;C0018270;Growth;20
C0079460;Granulocyte-Macrophage Colony-Stimulating Factor;DISRUPTS;C0162638;Apoptosis;48
C0021740;Recombinant Interferon-gamma;DISRUPTS;C1155046;T-Cell Proliferation;11
C0027481;Atrial Natriuretic Factor;DISRUPTS;C0042396;Vascular constriction (function);18
C0076088;Tenascin;DISRUPTS;C0001511;Adhesions;9
C0035668;RNA;DISRUPTS;C0023884;Liver;7
C0069477;omega-N-Methylarginine;DISRUPTS;C0024432;macrophage;8
C0006100;Bradykinin;DISRUPTS;C0042401;Vasodilation;7
C0007367;CATALASE;DISRUPTS;C0162524;Chemiluminescence;25
C0031623;Phosphatidylserines;DISRUPTS;C0243144;uptake;7
C0003316;Epitopes;DISRUPTS;C0018903;Hemagglutination;42
C0074393;Sertraline;DISRUPTS;C0599702;reuptake;19
C0013227;Pharmaceutical Preparations;DISRUPTS;C0012634;Disease;74
C0017857;Glyceraldehyde-3-Phosphate Dehydrogenases;DISRUPTS;C0243102;enzyme activity;9
C0031623;Phosphatidylserines;DISRUPTS;C0031308;Phagocytosis;7
C0023828;Liposomes;DISRUPTS;C0031308;Phagocytosis;10
C1336644|8795;TNFRSF10B gene|TNFRSF10B;DISRUPTS;C0018270;Growth;16
C0013227;Pharmaceutical Preparations;DISRUPTS;C0032176;Platelet aggregation;130
C0132555;Nitric Oxide Synthase;DISRUPTS;C1140999;Contraction;12
C0079925;Oligonucleotides, Antisense;DISRUPTS;C0035380;Reverse Transcription;6
C0008286;Chlorpromazine;DISRUPTS;C0014139;Endocytosis;44
C0060993;Galanin;DISRUPTS;C0023185;Learning;6
1161|1442|3313;ERCC8|CSH1|HSPA9;DISRUPTS;C0018270;Growth;16
C0729218;FK-506;DISRUPTS;C0018270;Growth;24
C0011777;Dexamethasone;DISRUPTS;C0018270;Growth;157
C0017337;Genes;DISRUPTS;C0007634;Cells;293
C0028128;Nitric Oxide;DISRUPTS;C0232338;Blood flow;25
C0054434;caffeic acid phenethyl ester;DISRUPTS;C0018270;Growth;33
C0016055;Fibronectins;DISRUPTS;C0001511;Adhesions;56
C0002475;Mitomycin;DISRUPTS;C0007634;Cells;39
C0729218;FK-506;DISRUPTS;C0019595;Histamine Release;12
C0022949;Lactose;DISRUPTS;C0018903;Hemagglutination;13
C0030896;Pentostatin;DISRUPTS;C0043240;Wound Healing;6
C0004855;Bay-K-8644;DISRUPTS;C1140999;Contraction;8
C0013227;Pharmaceutical Preparations;DISRUPTS;C0022116;Ischemia;9
C0033684;Proteins;DISRUPTS;C0042784;Viscosity;9
C0031253;Pesticides;DISRUPTS;C1149827;acetylcholinesterase activity;14
C0010934;Dactinomycin;DISRUPTS;C1328948;RNA Synthesis;149
C0006100;Bradykinin;DISRUPTS;C0005823;Blood Pressure;7
C0812246|7124;TNF gene|TNF;DISRUPTS;C0007634;Cells;28
C0031851;Phytanic Acid;DISRUPTS;C0034960;Refsum Disease;6
C0031978;Pirenzepine;DISRUPTS;C1140999;Contraction;15
C0017628;Glyburide;DISRUPTS;C1140999;Contraction;19
C0027893|4852;neuropeptide Y|NPY;DISRUPTS;C1140999;Contraction;31
1909;EDNRA;DISRUPTS;C1140999;Contraction;6
1910;EDNRB;DISRUPTS;C1140999;Contraction;6
C0379142;BQ 123;DISRUPTS;C1140999;Contraction;24
C0011777;Dexamethasone;DISRUPTS;C0001511;Adhesions;19
C0021246;Indomethacin;DISRUPTS;C1140999;Contraction;136
C0033634;Protein Kinase C;DISRUPTS;C0037083;Signal Transduction;7
C0035668;RNA;DISRUPTS;C0598312;DNA biosynthesis;36
C0010592;Cyclosporine;DISRUPTS;C0042164;Uveitis;6
C0051967;anti-c antibody;DISRUPTS;C0018270;Growth;9
C0006684;Calcium Channel Blockers;DISRUPTS;C0005823;Blood Pressure;89
