subject_cui;subject_name;predicate;object_cui;object_name;frequency
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C0084378|164045;RNA Helicase|HFM1;159
C0031469;Phenylephrine;STIMULATES;C0042397;Vasoconstrictor Agents;8
C0012472;Dinoprostone;STIMULATES;C0010531;Cyclic AMP-Dependent Protein Kinases;41
C0078056;Vascular Cell Adhesion Molecule-1;STIMULATES;C0007634;Cells;23
C0030956;Peptides;STIMULATES;C0443640;Specific antibody;11
C0055729;cilostazol;STIMULATES;C0028128;Nitric Oxide;17
C0055729;cilostazol;STIMULATES;C0001455;Cyclic AMP;19
C0079904;NF-kappa B;STIMULATES;C0015980;Interferon-beta;7
C0079904;NF-kappa B;STIMULATES;C0015980|3439;Interferon-beta|IFNA1;23
C0053490;beta-Naphthoflavone;STIMULATES;C0052441|196;Aryl Hydrocarbon Receptor|AHR;20
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C0018440;Proton Pump;225
C0014442;Enzymes;STIMULATES;C0017725;Glucose;12
C0014912;Estradiol;STIMULATES;C0042896|400499;Vitellogenins|LOC400499;75
C0017890;Glycine;STIMULATES;C0007634;Cells;27
C0002520;Amino Acids;STIMULATES;C0017337;Genes;19
545;ATR;STIMULATES;C0031715;Phosphorylation;22
3107;HLA-C;STIMULATES;C0039194;T-Lymphocyte;74
114548;NLRP3;STIMULATES;C0534519;Caspase-1;39
C0534519;Caspase-1;STIMULATES;C0021753;Interleukin-1 beta;100
C0534519;Caspase-1;STIMULATES;C0383327;Interleukin-18;43
C0002092;Allergens;STIMULATES;3497;IGHE;96
C0003320;Antigens;STIMULATES;3497;IGHE;75
C1099354;RNA, Small Interfering;STIMULATES;C0812198|581;BAX gene|BAX;17
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;5023;P2RX1;7
C0031669;Phospholipase C;STIMULATES;760;CA2;66
820;CAMP;STIMULATES;C0008203;Chlorides;88
820;CAMP;STIMULATES;C0007634;Cells;338
C0001271;Actins;STIMULATES;C1148926;adenosinetriphosphatase activity;464
C0080093;N-Methyl-D-Aspartate Receptors;STIMULATES;C0028128;Nitric Oxide;26
C0020281;Hydrogen Peroxide;STIMULATES;760;CA2;106
C1364818;APP gene;STIMULATES;C0031715;Phosphorylation;55
C0079189;cytokine;STIMULATES;51497;NELFCD;74
C0040648;TRANSCRIPTION FACTOR;STIMULATES;C0079904;NF-kappa B;86
C0021747;Interferons;STIMULATES;C0600508;Response Elements;234
C0007367;CATALASE;STIMULATES;C0038838;Superoxide Dismutase;113
C0031586;Phorbol Esters;STIMULATES;C0033634;Protein Kinase C;930
C0003320;Antigens;STIMULATES;C0005270;BETA-N-ACETYLHEXOSAMINIDASE;25
C0003320;Antigens;STIMULATES;C0019588;Histamine;35
C0023810;Lipopolysaccharides;STIMULATES;C0001899;Alanine Transaminase;21
C0918027;OK-432;STIMULATES;C0079189;cytokine;14
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0028128;Nitric Oxide;185
C0021758;Interleukin-4;STIMULATES;C0018284;Growth Factor;19
C0085295;Interleukin-10;STIMULATES;C0018284;Growth Factor;10
C0085295;Interleukin-10;STIMULATES;C0021758;Interleukin-4;42
C0079183;Cyclins;STIMULATES;3429|5715|10534|10671|51014;IFI27|PSMD9|SSSCA1|DCTN6|TMED7;9
C0020971;Immunization;STIMULATES;C0018270;Growth;18
C0003402;Antioxidants;STIMULATES;C0009325;Collagen;11
C0018284;Growth Factor;STIMULATES;C0009325;Collagen;36
C0079189;cytokine;STIMULATES;C0225336;Endothelial Cells;314
1555;CYP2B6;STIMULATES;C0010583;Cyclophosphamide;9
C0163159;sulforafan;STIMULATES;C0040648;TRANSCRIPTION FACTOR;6
C0087111;Therapeutic procedure;STIMULATES;C0018270;Growth;1186
C0242275;Epidermal Growth Factor;STIMULATES;C0031715;Phosphorylation;51
64132;XYLT2;STIMULATES;C0007634;Cells;19
C0033684;Proteins;STIMULATES;C0017337;Genes;139
C0003232;Antibiotics;STIMULATES;64132;XYLT2;7
C0206364;Receptor Protein-Tyrosine Kinases;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;49
C1332714|920;CD4 gene|CD4;STIMULATES;C0039194;T-Lymphocyte;268
C0285558|207;RAC-Alpha Serine/Threonine Kinase|AKT1;STIMULATES;C0812234|387;RHOA gene|RHOA;12
C0029009|6714;v-src protein|SRC;STIMULATES;C1519726;Tyrosine Phosphorylation;19
C0010656;caspase;STIMULATES;C0011519;Deoxyribonuclease I;284
C0080222|7040;TGFB1 protein, human|TGFB1;STIMULATES;C0600388;Extracellular Signal Regulated Kinases;33
C0080222|7040;TGFB1 protein, human|TGFB1;STIMULATES;C1335858|6667;SP1 gene|SP1;8
C0080222|7040;TGFB1 protein, human|TGFB1;STIMULATES;C0145947;Tissue-Inhibitor of Metalloproteinase-1;6
C0033567;Epoprostenol;STIMULATES;C0669365|4846;NOS3 protein, human|NOS3;16
C1332120|545;ATR gene|ATR;STIMULATES;C0031715;Phosphorylation;88
63967;CLSPN;STIMULATES;C0812250|1112;CHES1 gene|FOXN3;17
C0597357;receptor;STIMULATES;C0030946;Endopeptidases;7
C0016194;Flagellin;STIMULATES;C0079633;Interleukin-8;31
C0041485;Tyrosine;STIMULATES;C0039194;T-Lymphocyte;15
C0003250;Monoclonal Antibodies;STIMULATES;C1367471|926;CD8B1 gene|CD8B;20
C1367471|926;CD8B1 gene|CD8B;STIMULATES;C0034790|6962;T-Cell Receptor|TRBV20OR9-2;37
C0754623;conserved helix-loop-helix ubiquitous kinase;STIMULATES;C0079904;NF-kappa B;36
324;APC;STIMULATES;C0039194;T-Lymphocyte;89
C1332714|920;CD4 gene|CD4;STIMULATES;C0007634;Cells;119
C0017337;Genes;STIMULATES;C0003320;Antigens;10
C0085295;Interleukin-10;STIMULATES;C0024880;mast cell;11
C1366561|941;CD80 gene|CD80;STIMULATES;C0021756;Interleukin-2;10
C0003250;Monoclonal Antibodies;STIMULATES;C0004561;B-Lymphocytes;84
C0767393;TALL-1 protein;STIMULATES;C0004561;B-Lymphocytes;7
C0056978|3627;CXC chemokine IP-10|CXCL10;STIMULATES;C0039194;T-Lymphocyte;14
C0282554;chemokine;STIMULATES;C0039194;T-Lymphocyte;98
C0018988;Hemin;STIMULATES;C0538674;Heme Oxygenase-1;249
C0030958;Peptidoglycan;STIMULATES;C0754728|7097;Toll-Like Receptor 2|TLR2;33
C0733470|3439;human leukocyte interferon|IFNA1;STIMULATES;C0039194;T-Lymphocyte;60
C0033684;Proteins;STIMULATES;C0534519;Caspase-1;15
412|29108;STS|PYCARD;STIMULATES;C0021753;Interleukin-1 beta;11
C0021753;Interleukin-1 beta;STIMULATES;C0754728|7097;Toll-Like Receptor 2|TLR2;18
C0733470|3439;human leukocyte interferon|IFNA1;STIMULATES;C0004561;B-Lymphocytes;7
C0006560;C-reactive protein;STIMULATES;C0009498;Complement System Proteins;60
C0006560;C-reactive protein;STIMULATES;C0009547;Complement Pathway, Classical;11
C0000530|4907;5'-NUCLEOTIDASE|NT5E;STIMULATES;C0001443;Adenosine;18
C0030956;Peptides;STIMULATES;C1149098;peptide binding;7
C1367471|926;CD8B1 gene|CD8B;STIMULATES;C0021758;Interleukin-4;13
C0007028;CARBONATE DEHYDRATASE;STIMULATES;C0007012;Carbon Dioxide;16
C1332709|940;CD28 gene|CD28;STIMULATES;C0079189;cytokine;6
C1332709|940;CD28 gene|CD28;STIMULATES;C0085379;Muromonab-CD3;11
C0171961;steroidogenic factor 1;STIMULATES;C0003805|1588;Aromatase|CYP19A1;7
C0079633;Interleukin-8;STIMULATES;C0014597;Epithelial Cells;25
C0144576;Paclitaxel;STIMULATES;C0021760;Interleukin-6;8
C0032200;Platelet-Derived Growth Factor;STIMULATES;C0285558|207;RAC-Alpha Serine/Threonine Kinase|AKT1;7
8517;IKBKG;STIMULATES;C0079904;NF-kappa B;80
C0126732;I Kappa B-Alpha;STIMULATES;C0079904;NF-kappa B;348
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0007634;Cells;855
C0079883;N-Methylaspartate;STIMULATES;C0035316;Retinal Ganglion Cells;20
C0010467;Curcumin;STIMULATES;C0162772;Reactive Oxygen Species;81
C0599933|5970|6857|64689|65125;p65|RELA|SYT1|GORASP1|WNK1;STIMULATES;C0007634;Cells;42
C0020166;Humic Acids;STIMULATES;C0007009;Carbon;6
C0034266;Pyridoxal Phosphate;STIMULATES;C0019605|3067;Histidine Decarboxylase|HDC;12
C0010749;CYTOCHROME C;STIMULATES;C0010656;caspase;200
C0753137;Wnt Proteins;STIMULATES;C0037080;Signal Pathways;6
C0123759;Interleukin-12;STIMULATES;C1519726;Tyrosine Phosphorylation;16
4589|57192;MUC7|MCOLN1;STIMULATES;C0031715;Phosphorylation;23
C0699857;Nitrate;STIMULATES;C0302583;Iron;103
C0243192;agonists;STIMULATES;C0282554;chemokine;21
C0011777;Dexamethasone;STIMULATES;C0014442;Enzymes;25
C0017725;Glucose;STIMULATES;C0021641;Insulin;1135
C0857127;Induction;STIMULATES;C1327413;cytokine production;11
C0123759;Interleukin-12;STIMULATES;C0039194;T-Lymphocyte;175
C0963088;interleukin-23;STIMULATES;C0079189;cytokine;14
C0022023;Ions;STIMULATES;C0041243;Trypsinogen;7
C0291573;caspase-3;STIMULATES;C0030946|449619|619465|100616101|100616102|100616103|100775105|100862683|100862684|100862685;Endopeptidases|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19;40
C1332714|920;CD4 gene|CD4;STIMULATES;C1367471|926;CD8B1 gene|CD8B;153
C0596588|2353;FOS Protein|FOS;STIMULATES;C0027882;Neurons;29
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0063695;Intercellular adhesion molecule 1;350
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0078056;Vascular Cell Adhesion Molecule-1;247
C0001962;Ethanol;STIMULATES;C0010763;Cytochrome P-450 CYP2E1;54
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0669365|4846;NOS3 protein, human|NOS3;351
C0008318;Cholecalciferol;STIMULATES;C0535968;25-hydroxyvitamin D;17
C0001655|5443;Corticotropin|POMC;STIMULATES;C0020268;Hydrocortisone;340
C0031727;Phosphotransferases;STIMULATES;C0017337;Genes;25
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;9361;LONP1;8
C0002716;Amyloid;STIMULATES;C0004112;Astrocytes;25
C0002716;Amyloid;STIMULATES;C0206116;Microglia;58
C0028351;Norepinephrine;STIMULATES;C0006685;Calcium Channel;11
C0028351;Norepinephrine;STIMULATES;C0031621;Phosphatidylinositols;101
C0038585;Substance P;STIMULATES;C0164209;Substance P Receptor;80
C0038585;Substance P;STIMULATES;C0079633;Interleukin-8;19
C0670896;Toll-like receptors;STIMULATES;C0079189;cytokine;59
C0016904;gamma-Aminobutyric Acid;STIMULATES;C0085845;Aspartate;17
C0016904;gamma-Aminobutyric Acid;STIMULATES;C0220839;Glutamate;43
C0017890;Glycine;STIMULATES;C0085845;Aspartate;16
C0017890;Glycine;STIMULATES;C0220839;Glutamate;28
C0031858|3930;Phytohemagglutinins|LBR;STIMULATES;C0039215;CD4 Positive T Lymphocytes;9
C0018850;Heat shock proteins;STIMULATES;C0039194;T-Lymphocyte;27
C0022023;Ions;STIMULATES;C0013618;Edetic Acid;9
C0033634|112476;Protein Kinase C|PRRT2;STIMULATES;C0031715;Phosphorylation;144
C0021753;Interleukin-1 beta;STIMULATES;C0387583;cyclooxygenase 2;328
C0752312;Mitogen-Activated Protein Kinases;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;63
C0732611;Selective Estrogen Receptor Modulators;STIMULATES;C0014939;Estrogens;28
C0021756;Interleukin-2;STIMULATES;C1519477;Splenocyte;71
C1448177|7124;TNF protein, human|TNF;STIMULATES;C1519477;Splenocyte;19
C0042210;Vaccines;STIMULATES;C0003241;Antibodies;1292
3439;IFNA1;STIMULATES;C0031715;Phosphorylation;9
C0242209;Sugars;STIMULATES;C0038179;Starch;12
C0009630;Concanavalin A;STIMULATES;C0021747;Interferons;14
C0023810;Lipopolysaccharides;STIMULATES;C0021747;Interferons;42
C0021699;Integral Membrane Proteins;STIMULATES;C0007634;Cells;11
C0136157;Peroxynitrite;STIMULATES;C0041485;Tyrosine;30
C0022959;LacZ Genes;STIMULATES;C0007634;Cells;17
2551|4780;GABPA|NFE2L2;STIMULATES;C0289507|2551|4780;NF-E2-Related Factor 2|GABPA|NFE2L2;7
2551|4780;GABPA|NFE2L2;STIMULATES;C0017037;Glutamate-Cysteine Ligase;11
C0243192;agonists;STIMULATES;C0086376;GTP-Binding Proteins;114
C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;STIMULATES;C0035696;RNA, Messenger;7
2551|4780;GABPA|NFE2L2;STIMULATES;C0538674;Heme Oxygenase-1;107
5879;RAC1;STIMULATES;C0079904;NF-kappa B;14
5971;RELB;STIMULATES;C0079904;NF-kappa B;15
C0036720;Serine;STIMULATES;C0080093;N-Methyl-D-Aspartate Receptors;83
C0038836;Superoxides;STIMULATES;C0079904;NF-kappa B;30
C0038836;Superoxides;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;8
C0379710;caveolin 1;STIMULATES;C0007634;Cells;27
C0033684;Proteins;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;43
C0023810;Lipopolysaccharides;STIMULATES;C0028128;Nitric Oxide;2250
C0018338;Cyclic GMP;STIMULATES;C0010536|5592;Cyclic GMP-Dependent Protein Kinases|PRKG1;96
C0018338;Cyclic GMP;STIMULATES;C0018358;Guanylate Cyclase;77
C0018338;Cyclic GMP;STIMULATES;C0033640;PROTEIN KINASE;221
C0028128;Nitric Oxide;STIMULATES;C0010536|5592;Cyclic GMP-Dependent Protein Kinases|PRKG1;15
2048|5594;EPHB2|MAPK1;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;81
C0021740;Recombinant Interferon-gamma;STIMULATES;C0669372|4843;NOS2A protein, human|NOS2;187
C0037533;Sodium Nitroprusside;STIMULATES;C0028128;Nitric Oxide;57
C0001655;Corticotropin;STIMULATES;C0020268;Hydrocortisone;203
C0079925;Oligonucleotides, Antisense;STIMULATES;C0035696;RNA, Messenger;10
C0165519;Gelatinase B;STIMULATES;C0027950;neutrophil;14
C0165519;Gelatinase B;STIMULATES;C0039194;T-Lymphocyte;7
C0033684;Proteins;STIMULATES;C1180347;Protein complex;11
1026|9338|27065|644914;CDKN1A|TCEAL1|NSG1|H3F3AP6;STIMULATES;C0072108;Proliferating Cell Nuclear Antigen;10
C0752312;Mitogen-Activated Protein Kinases;STIMULATES;C1414314|1958;EGR1 gene|EGR1;7
909;CD1A;STIMULATES;C0039194;T-Lymphocyte;9
C0019764;HLA-DR Antigens;STIMULATES;C0039194;T-Lymphocyte;19
C0021756;Interleukin-2;STIMULATES;C0039194;T-Lymphocyte;996
C0063695;Intercellular adhesion molecule 1;STIMULATES;C0039194;T-Lymphocyte;49
C0078056;Vascular Cell Adhesion Molecule-1;STIMULATES;C0039194;T-Lymphocyte;15
C0215825|133;adrenomedullin|ADM;STIMULATES;820;CAMP;64
C0021753;Interleukin-1 beta;STIMULATES;C0682523;Human Cell Line;15
C0126732;I Kappa B-Alpha;STIMULATES;C0754623;conserved helix-loop-helix ubiquitous kinase;21
C0209337;Rocuronium;STIMULATES;C0033487;Propofol;8
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C1150423;kinase activity;62
C0012022;Diazoxide;STIMULATES;C0016223;Flavoproteins;7
C0021740;Recombinant Interferon-gamma;STIMULATES;C0003241;Antibodies;7
C0243192;agonists;STIMULATES;64127;NOD2;7
C0243192;agonists;STIMULATES;C1336636|7099;TLR4 gene|TLR4;51
C1367009|958;TNFRSF5 gene|CD40;STIMULATES;C0039194;T-Lymphocyte;59
C0021027;Immunoglobulins;STIMULATES;C0039194;T-Lymphocyte;28
C0040549;Toxin;STIMULATES;C0001492;Adenylate Cyclase;35
C0208355;multicatalytic endopeptidase complex;STIMULATES;C0041538;Ubiquitin;21
C0023810;Lipopolysaccharides;STIMULATES;C1448177|7124;TNF protein, human|TNF;2572
C0023810;Lipopolysaccharides;STIMULATES;C0031667;Phospholipase A2;17
C0017797;Glutamine;STIMULATES;C0018850;Heat shock proteins;25
C0017797;Glutamine;STIMULATES;C0243043;Heat-Shock Proteins 70;23
C0348035;oxidized low density lipoprotein;STIMULATES;C0016390;Foam Cells;234
C0033634|112476;Protein Kinase C|PRRT2;STIMULATES;2048|5594;EPHB2|MAPK1;25
C1456820|7124;Tumor Necrosis Factor-alpha|TNF;STIMULATES;C0104998;CD80 Antigens;8
C0282774;pimagedine;STIMULATES;C0669372|4843;NOS2A protein, human|NOS2;9
C0023810;Lipopolysaccharides;STIMULATES;C0669372|4843;NOS2A protein, human|NOS2;1185
C0037668;Somatotropin-Releasing Hormone;STIMULATES;C0037663;Somatotropin;101
C1291208;2-Oxoglutarate;STIMULATES;C0030065;Oxygenases;145
C0035028;Relaxation;STIMULATES;C0014653;Equilibrium;8
C0019796;HMGB1 Protein;STIMULATES;C0026473;monocyte;6
C0042866;Vitamin D;STIMULATES;C0006675;Calcium;97
C0042866;Vitamin D;STIMULATES;C0031705;Phosphorus;11
C0039705;Tetrodotoxin;STIMULATES;C0006675;Calcium;7
C0006931;Capsaicin;STIMULATES;C0006669;Calcitonin Gene-Related Peptide;75
C0146398;1-amino-1,3-dicarboxycyclopentane, (trans)-isomer;STIMULATES;C0206529;Receptors, Metabotropic Glutamate;17
C0021753;Interleukin-1 beta;STIMULATES;C0030095;Oxytocin;11
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;2048|5594;EPHB2|MAPK1;43
C0031858|3930;Phytohemagglutinins|LBR;STIMULATES;C1321301;Peripheral blood mononuclear cell;169
C0079904;NF-kappa B;STIMULATES;C0033684;Proteins;41
C0032200;Platelet-Derived Growth Factor;STIMULATES;C0016030;Fibroblasts;131
C0027270;Nicotinamide adenine dinucleotide (NAD);STIMULATES;C0529099|2100;Estrogen Receptor beta|ESR2;8
C0061202;Genistein;STIMULATES;C0529099|2100;Estrogen Receptor beta|ESR2;10
C0018546;Haloperidol;STIMULATES;C0033371|5617;Prolactin|PRL;29
C0023810;Lipopolysaccharides;STIMULATES;C1565860;prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase), human;173
C0023810;Lipopolysaccharides;STIMULATES;C0012472;Dinoprostone;350
C0023810;Lipopolysaccharides;STIMULATES;C0079904;NF-kappa B;1260
C1565860;prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase), human;STIMULATES;C0079904;NF-kappa B;55
C1366646|7432;VIP gene|VIP;STIMULATES;C0031715;Phosphorylation;6
C0085940|2353;FOS gene|FOS;STIMULATES;C0027882;Neurons;117
C0042071|5328|118471;Urokinase|PLAU|PRAP1;STIMULATES;C0032140|5340;Plasminogen|PLG;25
6662;SOX9;STIMULATES;1280;COL2A1;6
C0205923;Benzodiazepine Receptor;STIMULATES;C0206116;Microglia;17
C1332709|940;CD28 gene|CD28;STIMULATES;C0039194;T-Lymphocyte;308
C0023206;Lectin;STIMULATES;C0031715;Phosphorylation;7
C0023810;Lipopolysaccharides;STIMULATES;C1366765|5595;MAPK3 gene|MAPK3;48
C0023810;Lipopolysaccharides;STIMULATES;C0242417;Oxidase;7
C0023810;Lipopolysaccharides;STIMULATES;C0162772;Reactive Oxygen Species;365
C0023810;Lipopolysaccharides;STIMULATES;C0082529;Mitogen-Activated Protein Kinase 3;11
C0379099;vacuolar H+-ATPase;STIMULATES;C0033727;Protons;9
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;173
C0243192;agonists;STIMULATES;C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;25
C0017687|2641;Glucagon|GCG;STIMULATES;C0017725;Glucose;126
C0017890;Glycine;STIMULATES;C1152805;N-methyl-D-aspartate selective glutamate receptor activity;11
C0009170;Cocaine;STIMULATES;C0013030;Dopamine;421
C0009498;Complement System Proteins;STIMULATES;C0028944;Oligodendroglia;12
C0056695;Cyclic AMP-Responsive DNA-Binding Protein;STIMULATES;C0031715;Phosphorylation;10
C0074992;sphingosine 1-phosphate;STIMULATES;C0002006;Aldosterone;10
C0074992;sphingosine 1-phosphate;STIMULATES;C0031670;Phospholipase D;21
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C1153197;porter activity;13
C0003289;Antidepressive Agents;STIMULATES;C0107103;Brain-Derived Neurotrophic Factor;66
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C0301641;Macromolecular alteration;239
C0079419|7157;TP53 gene|TP53;STIMULATES;C0014597;Epithelial Cells;10
C0079419|7157;TP53 gene|TP53;STIMULATES;C0812198|581;BAX gene|BAX;183
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C0032824;Potassium Channel;335
2308;FOXO1;STIMULATES;C0031715;Phosphorylation;9
C0243192;agonists;STIMULATES;C0034830;Nicotinic Receptors;30
1523|3059|7133|11168|27036;CUX1|HCLS1|TNFRSF1B|PSIP1|SIGLEC7;STIMULATES;C0291573;caspase-3;6
C0021753;Interleukin-1 beta;STIMULATES;C0004112;Astrocytes;134
C0022956;Lactoylglutathione Lyase;STIMULATES;C0034338;Pyruvaldehyde;14
C0010531;Cyclic AMP-Dependent Protein Kinases;STIMULATES;C0033634;Protein Kinase C;38
C0033634;Protein Kinase C;STIMULATES;C0010531;Cyclic AMP-Dependent Protein Kinases;30
820;CAMP;STIMULATES;C0031715;Phosphorylation;332
C0291573;caspase-3;STIMULATES;C0027882;Neurons;29
C0008838;Cisplatin;STIMULATES;C0291573;caspase-3;37
C0013227;Pharmaceutical Preparations;STIMULATES;C0870883;Metabolites;6
C0669365|4846;NOS3 protein, human|NOS3;STIMULATES;C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;56
C0010656;caspase;STIMULATES;C0208355;multicatalytic endopeptidase complex;6
C0995188;cetuximab;STIMULATES;C0034802|1956;Epidermal Growth Factor Receptor|EGFR;13
C0178638;Folate;STIMULATES;C0014442;Enzymes;214
C0244989;Glycogen Synthase Kinase 3;STIMULATES;C0105770;beta catenin;11
C0034790;T-Cell Receptor;STIMULATES;C1332709|940;CD28 gene|CD28;9
C0021740;Recombinant Interferon-gamma;STIMULATES;C0056978|3627;CXC chemokine IP-10|CXCL10;32
C0003320;Antigens;STIMULATES;C0020856;IgG2;7
C0003320;Antigens;STIMULATES;C0003241;Antibodies;688
C0023810;Lipopolysaccharides;STIMULATES;C0162781;Thiobarbituric Acid Reactive Substances;6
C0013030;Dopamine;STIMULATES;C0030095;Oxytocin;12
2626;GATA4;STIMULATES;C0225828;Myocytes, Cardiac;11
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C0044602;1-Phosphatidylinositol 3-Kinase;39
C0006772;Calmodulin;STIMULATES;C0006675;Calcium;64
C0733758|6046;Follicle Stimulating Hormone|BRD2;STIMULATES;C0018207;granulosa cell;56
C0063695;Intercellular adhesion molecule 1;STIMULATES;C0008013;Chemotactic Factors;13
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C0031676;Phospholipids;9
9575;CLOCK;STIMULATES;406;ARNTL;6
C0063703;interferon tau;STIMULATES;C0017337;Genes;31
C0017725;Glucose;STIMULATES;C0021665;Insulin-Like Growth Factor I;17
C0619285;1,4-dioxin;STIMULATES;C0052441|196;Aryl Hydrocarbon Receptor|AHR;144
C0003009;Angiotensin II;STIMULATES;C0068355;NADPH Oxidase;55
C0003009;Angiotensin II;STIMULATES;C0919524|472;ATM gene|ATM;127
C0042878;Vitamin K;STIMULATES;C1335532;Protein Family;19
C0003009;Angiotensin II;STIMULATES;C0086982;Signal Transduction Pathways;26
C0752312;Mitogen-Activated Protein Kinases;STIMULATES;C0040690;Transforming Growth Factor beta;14
C0003009;Angiotensin II;STIMULATES;C0919432|4088;SMAD3 gene|SMAD3;7
C0003009;Angiotensin II;STIMULATES;C1334468|4087;SMAD2 gene|SMAD2;9
C0003009;Angiotensin II;STIMULATES;C0037080;Signal Pathways;33
C0002335;Alprostadil;STIMULATES;820;CAMP;197
C0162326;DNA Sequence;STIMULATES;C0024075;Luciferases;13
C0079189;cytokine;STIMULATES;C0021753;Interleukin-1 beta;86
C0015540;Flavin-Adenine Dinucleotide;STIMULATES;C0017730;Glucose Dehydrogenases;87
C0036002;S-Adenosylmethionine;STIMULATES;C1334751;Methyltransferase Gene;6
C0143630;Stem Cell Factor;STIMULATES;C0007634;Cells;62
